pedido_id,cliente_id,data_pedido,cidade,uf,regiao,latitude,longitude,canal_venda,categoria_produto,produto,quantidade,preco_unitario,preco_concorrente,desconto_pct,valor_total,forma_pagamento,cupom_promocional,pedido_delivery,distancia_km,tempo_entrega_min,status_delivery,avaliacao_delivery,participa_fidelidade,compras_ultimos_90d,dias_desde_ultima_compra,nps_cliente,status_pedido,observacao
PED-00366,CLI-0338,14/01/2025,Uberlândia,MG,Sudeste,-18.94,-48.33,app,beleza,Hidratante Facial,1,NA,118.43,0.00,104.87,cartao_debito,sem_promocao,nao,,,nao_aplicavel,,nao,10,37,6,concluido,
PED-00367,CLI-0348,2025-04-13,Uberaba,MG,Sudeste,-19.76,-47.94,delivery,bem_estar,Teste Glicemia,1,146.12,"165,66",0.00,146.12,cartao_credito,sem_promocao,nao,,,nao_aplicavel,,nao,11,180,8,concluido,
PED-00368,CLI-0326,2025-04-02,São Paulo,SP,Sudeste,-23.61,"-46,58",app,infantil,Soro Infantil,1,49.05,46.06,0.00,49.05,dinheiro,sem_promocao,nao,,,nao_aplicavel,,nao,NA,62,4,concluido,
PED-00369,CLI-0344,2025-09-01,Salvador,ba,Nordeste,-12.94,-38.48,delivey,medicamento,Ibuprofeno 400mg,1,NA,28.07,5.00,"27,87",pix,cupom_10,sim,"5,59",36,entregue,4.50,nao,1,215,9,concluido,
PED-00370,CLI-0181,2025-04-05,Uberaba,MG,Sudeste,-19.76,"-47,88",site,medicamento,Omeprazol 20mg,1,51.69,51.23,0.00,51.69,dinheiro,sem_promocao,nao,,,nao_aplicavel,,sim,1,,6,concluido,
PED-00371,CLI-0215,2025-08-04,Belo Horizonte,MG,Sudeste,NA,-43.97,loja_fisica,medicamento,Dipirona 500mg,5,34.51,34.85,"5,00",163.91,pix,leve_3_pague_2,nao,,,nao_aplicavel,,nao,4,88,8,pendente,
PED-00372,CLI-0132,2025-11-11,Belo Horizonte,MG,Sudeste,-19.89,-43.95,delivery,medicamento,Dipirona 500mg,1,43.14,39.27,10.00,NA,dinheiro,cupom_10,sim,1.90,59,atrasado,3.80,sim,8,78,0,concluido,
PED-00373,CLI-0020,2025-10-20,São Paulo,SP,Sudeste,-23.49,"-46,67",site,medicamento,Dipirona 500mg,1,"12,10","13,22",0.00,12.10,dinheiro,sem_promocao,sim,4.83,57,atrasado,4.20,nao,1,41,0,concluido,
PED-00374,CLI-0070,2025-02-13,Belo Horizonte,mg,Sudeste,-19.91,-43.98,loja_fisica,beleza,Creme Anti-idade,1,20.05,19.05,25.00,15.03,dinheiro,leve_3_pague_2,nao,,,nao_aplicavel,,não,1,94,5,concluido,
PED-00375,CLI-0144,2025-01-20,Goiânia,GO,Centro-Oeste,"-45,00","-49,27",loja_fisica,medicamento,Loratadina 10mg,1,64.38,56.16,20.00,51.50,cartao_credito,delivery_gratis,nao,,,nao_aplicavel,,S,3,114,6,concluido,
PED-00376,CLI-0235,30/03/2025,Fortaleza,CE,Nordeste,-3.69,-38.58,loja_fisica,higiene,Shampoo Anticaspa,4,15.19,12.68,0.00,60.76,dinheiro,sem_promocao,nao,,,nao_aplicavel,,sim,1,235,3,concluido,
PED-00377,CLI-0080,11-24-2025,Salvador,BA,Nordeste,-12.96,-38.44,loja_fisica,bem_estar,Termometro Digital,1,142.82,156.97,"0,00","142,82",cartao_debito,sem_promocao,nao,,,nao_aplicavel,,sim,2,149,5,concluido,
PED-00378,CLI-0253,2025-11-19,Belo Horizonte,MG,Sudeste,"-19,86",-43.88,loja_fisica,higiene,Fio Dental,3,35.21,37.16,5.00,100.36,pix,leve_3_pague_2,nao,,,nao_aplicavel,,nao,1,75,8,concluido,
PED-00379,CLI-0179,11-03-2025,Recife,PE,Nordeste,-7.98,-34.95,loja_fisica,higiene,Absorvente,1,20.01,18.82,0.00,20.01,dinheiro,sem_promocao,nao,,,nao_aplicavel,,sim,1,227,8,concluido,
PED-00380,CLI-0089,2025-07-30,Manaus,AM,Norte,-3.17,NA,app,medicamento,Ibuprofeno 400mg,1,18.16,17.58,10.00,16.34,dinheiro,cupom_10,nao,,,nao_aplicavel,,S,7,170,9,concluido,cliente reclamou do atraso
PED-00381,CLI-0157,10-06-2025,Goiânia,GO,Centro-Oeste,-16.62,-49.33,app,medicamento,Paracetamol 750mg,1,41.47,37.48,0.00,41.47,pix,sem_promocao,nao,,,nao_aplicavel,,nao,8,172,7,concluido,
PED-00382,CLI-0242,2025-09-30,Uberaba,MG,Sudeste,-19.82,-47.91,loja_fisica,medicamneto,Paracetamol 750mg,1,73.16,NA,0.00,"73,16",cartao credito,sem_promocao,nao,,,nao_aplicavel,,sim,4,104,5,concluido,possivel duplicata
PED-00383,CLI-0091,11-12-2025,São Paulo,SP,Sudeste,-23.52,-46.56,app,higiene,Shampoo Anticaspa,1,43.83,47.48,10.00,39.45,dinheiro,cupom_10,nao,,,nao_aplicavel,,sim,12,52,2,concluido,
PED-00384,CLI-0011,2025-10-04,Curitiba,PR,Sul,NA,-49.21,loja_fisica,beleza,Hidratante Facial,3,92.40,96.71,25.00,207.91,pix,cupom_10,nao,,,nao_aplicavel,,nao,9,126,6,concluido,preco divergente
PED-00385,CLI-0176,2025-03-19,Goiânia,GO,Centro-Oeste,-16.69,"-49,23",delivery,medicamento,Soro Fisiologico,1,33.25,31.03,10.00,29.93,credito,delivery_gratis,sim,1.30,40,atrasado,4.20,nao,6,171,0,concluido,
PED-00386,CLI-0340,,Uberlândia,MG,Sudeste,-18.86,-48.27,loja_fisica,higiene,Shampoo Anticaspa,1,,45.16,0.00,54.87,cartao_credito,sem_promocao,nao,,,nao_aplicavel,,N,8,2,4,concluido,
PED-00387,CLI-0183,,Recife,PE,Nordeste,-8.01,-34.94,loja,medicamento,Paracetamol 750mg,2,11.17,11.27,"20,00",17.86,dinheiro,delivery_gratis,nao,,,nao_aplicavel,,N,2,91,8,concluido,
PED-00388,CLI-0245,2025-07-25,UBERABA,MG,Sudeste,-19.76,-47.97,loja_fisica,medicamento,Loratadina 10mg,4,19.04,17.71,0.00,76.18,dinheiro,sem_promocao,nao,,,nao_aplicavel,,sim,1,139,7,concluido,
PED-00389,CLI-0238,2025-05-08,Uberlândia,MG,Sudeste,-18.88,-48.32,loja_fisica,medicamento,Omeprazol 20mg,1,52.11,58.13,25.00,39.09,cartao_credito,cupom_10,nao,,,nao_aplicavel,,não,4,69,5,concluido,
PED-00390,CLI-0105,2025-06-01,Belo Horizonte,MG,Sudeste,"-19,89",0.00,app,medicamento,Loratadina 10mg,1,60.89,53.82,0.00,60.89,cartao_credito,sem_promocao,nao,,,nao_aplicavel,,nao,1,90,6,concluido,
PED-00391,CLI-0255,2025-04-26,Belo Horizonte,MG,Sudeste,-19.89,-43.95,app,vitamina_suplemento,Multivitaminico,1,112.50,109.47,0.00,112.50,cartao_debito,sem_promocao,nao,,,nao_aplicavel,,nao,1,153,6,concluido,
PED-00392,CLI-0344,29/07/2025,Manaus,AM,Norte,-3.09,-60.05,loja_fisica,medicamento,Dipirona 500mg,1,27.46,,"0,00",27.46,pix,sem_promocao,nao,,,nao_aplicavel,,nao,4,94,7,concluido,
PED-00393,CLI-0043,2025-05-15,Uberaba,MG,Sudeste,-19.75,-47.87,loja_fisica,beleza,Base Facial,2,36.64,34.63,0.00,NA,dinheiro,sem_promocao,nao,,,nao_aplicavel,,sim,1,86,7,concluido,
PED-00394,CLI-0345,2025-12-03,Manaus,AM,Norte,-3.13,-60.07,loja_fisica,vitamina_suplemento,Omega 3,1,97.03,"100,33",0.00,,cartao_credito,sem_promocao,nao,,,nao_aplicavel,,nao,7,31,,concluido,
PED-00395,CLI-0361,2025-07-25,Uberlândia,MG,Sudeste,-18.85,-48.23,loja_fisica,higiene,Shampoo Anticaspa,1,17.42,16.25,5.00,16.55,cartao_debito,cupom_10,nao,,,nao_aplicavel,,nao,1,116,,concluido,preco divergente
PED-00396,CLI-0357,2025-05-08,São Paulo,SP,Sudeste,,-46.59,loja_fisica,medicamento,Dipirona 500mg,1,NA,35.68,0.00,42.92,pix,sem_promocao,nao,,,nao_aplicavel,,sim,11,162,6,concluido,
PED-00397,CLI-0391,2025-07-25,Uberaba,MG,Sudeste,-19.68,-47.93,loja_fisica,higiene,Sabonete Liquido,1,51.04,44.69,NA,51.04,dinheiro,sem_promocao,nao,,,nao_aplicavel,,nao,10,130,6,concluido,
PED-00398,CLI-0120,2025-08-15,Ribeirão Preto,SP,Sudeste,NA,-47.75,loja_fisica,higiene,Shampoo Anticaspa,1,31.57,26.03,0.00,,dinheiro,sem_promocao,nao,,,nao_aplicavel,,sim,6,,8,concluido,
PED-00399,CLI-0074,2025-05-19,Ribeirão Preto,SP,Sudeste,-21.15,-47.76,loja_fisica,remedio,Omeprazol 20mg,1,60.31,51.36,NA,60.31,pix,sem_promocao,nao,,,nao_aplicavel,,nao,1,101,4,concluido,produto sem estoque
PED-00400,CLI-0299,2025-03-19,Uberaba,MG,Sudeste,-19.74,-47.95,app,higiene,Sabonete Liquido,2,NA,44.54,0.00,"88,83",dinheiro,sem promocao,nao,,,nao_aplicavel,,nao,1,117,7,concluido,
PED-00401,CLI-0095,2025-07-28,Uberaba,MG,Sudeste,-19.82,-47.89,delivery,medicamento,Soro Fisiologico,5,15.43,13.92,0.00,77.17,cartao_credito,sem_promocao,sim,"13,92",115,atrasado,,nao,2,101,NA,concluido,
PED-00402,CLI-0131,,Uberaba,MG,Sudeste,-19.77,-48.00,loja fisica,medicamento,Soro Fisiologico,1,64.39,67.89,"15,00",NA,cartao_credito,delivery_gratis,nao,,,nao_aplicavel,,sim,4,,8,concluido,
PED-00403,CLI-0103,23/05/2025,SÃO PAULO,sp,Sudeste,-23.48,-46.61,site,vitamina_suplemento,Omega 3,1,31.06,35.06,0.00,31.06,pix,sem promocao,sim,"1,23",17,em_rota,4.90,S,5,37,5,concluido,
PED-00404,CLI-0133,2025-07-18,Ribeirão Preto,SP,Sudeste,"-21,11","-47,80",loja_fisica,medicamento,Soro Fisiologico,1,"61,28",68.08,0.00,61.28,pix,sem_promocao,nao,,-10,nao_aplicavel,,sim,2,5,8,concluido,
PED-00405,CLI-0137,2025-07-12,Uberaba,MG,Sudeste,-19.78,-47.98,loja_fisica,medicamento,Dipirona 500mg,4,26.99,22.95,,107.95,cartao_credito,sem_promocao,nao,,,nao_aplicavel,,sim,7,35,-1,concluido,
PED-00406,CLI-0017,2025-12-18,Curitiba,PR,Sul,-25.42,-49.33,loja fisica,beleza,Protetor Solar FPS50,1,81.31,89.22,0.00,81.31,cartao_credito,sem promocao,nao,,,nao_aplicavel,,nao,1,NA,4,concluido,
PED-00407,CLI-0256,data_invalida,Uberlândia,MG,Sudeste,-18.94,"-48,24",loja_fisica,infantil,Lenço Umedecido,5,75.23,69.70,0.00,376.14,credito,sem_promocao,nao,,,nao_aplicavel,,sim,8,52,5,concluido,
PED-00408,CLI-0156,2025-05-19,Belo Horizonte,MG,Sudeste,,-43.95,delivery,higiene,Absorvente,4,46.83,38.95,"5,00",177.97,pix,cashback,nao,,,nao_aplicavel,,sim,5,77,10,concluido,
PED-00409,CLI-0148,,Goiânia,GO,Centro-Oeste,NA,-20.00,loja_fisica,medicamento,Soro Fisiologico,1,"13,38",12.42,0.00,13.38,cartao_credito,sem_promocao,nao,,,nao_aplicavel,,sim,9,45,5,concluido,
PED-00410,CLI-0244,01/11/2025,Belo Horizonte,mg,Sudeste,-19.99,-44.01,loja_fisica,medicamento,Soro Fisiologico,1,63.48,71.12,0.00,63.48,boleto,sem_promocao,nao,,,nao_aplicavel,,nao,3,176,4,concluido,
PED-00411,CLI-0219,2025-08-30,Belém,PA,Norte,-1.47,-48.53,loja_fisica,higiene,Fio Dental,5,7.17,6.95,5.00,,cartao_debito,leve_3_pague_2,nao,,,nao_aplicavel,,nao,1,207,7,concluido,possivel duplicata
PED-00412,CLI-0227,2025-03-11,Uberaba,MG,Sudeste,-19.80,-47.98,delivery,vitamina_suplemento,Multivitaminico,1,,"41,34",15.00,37.26,credito,cupom_10,sim,7.07,38,entregue,4.30,sim,4,111,7,concluido,cliente reclamou do atraso
PED-00413,CLI-0244,24/02/2025,Uberlândia,MG,Sudeste,-18.91,"-48,31",loja fisica,medicamento,Dipirona 500mg,1,48.25,45.25,0.00,48.25,pix,sem_promocao,nao,,,nao_aplicavel,,sim,7,140,6,concluido,
PED-00414,CLI-0237,2025-10-31,Uberaba,MG,Sudeste,-19.68,-47.87,loja_fisica,medicamento,Dipirona 500mg,1,45.71,NA,20.00,36.57,pix,cupom_10,nao,,,nao_aplicavel,,nao,1,218,5,concluido,
PED-00415,CLI-0076,2025-02-07,Uberlândia,MG,Sudeste,"-18,84",-48.27,loja_fisica,beleza,Creme Anti-idade,4,55.25,58.59,15.00,187.85,pix,cupom_10,nao,,,nao_aplicavel,,sim,3,132,9,concluido,
PED-00416,CLI-0243,30/04/2025,Curitiba,PR,Sul,NA,-49.21,loja_fisica,higiene,Desodorante,1,44.45,43.91,10.00,40.00,pix,delivery_gratis,nao,,,nao_aplicavel,,sim,1,138,6,concluido,
PED-00417,CLI-0311,2025-01-31,Uberaba,MG,Sudeste,-19.69,-47.90,loja fisica,medicamento,Soro Fisiologico,1,19.75,NA,15.00,16.79,cartao_credito,leve_3_pague_2,nao,,,nao_aplicavel,,nao,1,156,8,concluido,produto sem estoque
PED-00418,CLI-0235,2025-02-11,Uberaba,MG,Sudeste,-19.69,-47.95,app,vitamina_suplemento,Vitamina C,1,78.08,NA,0.00,78.08,pix,sem_promocao,nao,,,nao_aplicavel,,nao,1,102,9,concluido,
PED-00419,CLI-0221,,Uberaba,MG,Sudeste,-19.75,-47.99,loja fisica,beleza,Hidratante Facial,1,38.33,41.45,NA,38.33,boleto,sem_promocao,nao,,,nao_aplicavel,,nao,NA,,NA,concluido,
PED-00420,CLI-0334,2025-05-02,Curitiba,PR,Sul,-25.50,-49.29,app,vitamina_suplemento,Omega 3,1,115.64,130.24,0.00,115.64,pix,sem_promocao,sim,11.55,83,entregue,"3,70",nao,4,15,7,concluido,preco divergente
PED-00421,CLI-0125,2025-10-24,Uberaba,MG,Sudeste,-19.69,-47.89,loja_fisica,beleza,Protetor Solar FPS50,1,56.25,"63,25","0,00",56.25,cartao_credito,sem_promocao,nao,,,nao_aplicavel,,nao,4,19,6,concluido,
PED-00422,CLI-0098,2025-08-18,Uberaba,MG,Sudeste,-19.68,"-48,00",loja_fisica,medicamento,Omeprazol 20mg,3,9.77,10.75,0.00,29.32,pix,sem_promocao,nao,,,nao_aplicavel,,nao,1,58,8,concluido,
PED-00423,CLI-0088,2025-01-04,Curitiba,PR,Sul,-25.40,-49.24,loja_fisica,higiene,Sabonete Liquido,1,30.65,27.18,0.00,30.65,pix,sem_promocao,nao,,,nao_aplicavel,,nao,12,110,3,concluido,
PED-00424,CLI-0326,2025-07-11,Uberaba,MG,Sudeste,-19.77,"-47,87",app,vitamina_suplemento,Vitamina D,1,53.45,52.95,0.00,53.45,pix,sem_promocao,nao,,,nao_aplicavel,,nao,7,76,9,concluido,
PED-00425,CLI-0391,2025-02-04,Uberlândia,MG,Sudeste,-18.86,NA,loja_fisica,higiene,Desodorante,1,8.89,8.92,-5,"8,89",pix,sem_promocao,nao,,,nao_aplicavel,,nao,1,189,7,concluido,
PED-00426,CLI-0048,25/04/2025,Uberaba,MG,Sudeste,-19.80,-47.95,loja_fisica,medicamento,Loratadina 10mg,1,21.77,22.16,0.00,21.77,pix,sem_promocao,nao,,,nao_aplicavel,,sim,3,51,10,concluido,
PED-00427,CLI-0113,,Uberaba,MG,Sudeste,-19.67,-47.88,loja_fisica,higiene,Absorvente,1,"49,35",41.69,,49.35,cartao_credito,sem_promocao,nao,,,nao_aplicavel,,sim,4,85,NA,concluido,
PED-00428,CLI-0114,2025-01-17,Uberaba,MG,Sudeste,-19.81,-47.90,loja_fisica,medicamento,Omeprazol 20mg,1,22.77,23.29,12.00,20.03,pix,cupom_10,nao,,,nao_aplicavel,,nao,11,133,6,cancelado,produto sem estoque
PED-00429,CLI-0126,2025-06-07,Ribeirão Preto,SP,Sudeste,-21.11,"-47,86",delivery,vitamina_suplemento,Vitamina C,1,84.68,80.60,5.00,80.45,credito,leve_3_pague_2,sim,0.63,12,entregue,4.40,nao,1,132,5,concluido,
PED-00430,CLI-0288,2025-06-11,São Paulo,SP,Sudeste,,,loja_fisica,higiene,Desodorante,4,47.50,45.88,NA,190.02,dinheiro,sem_promocao,nao,,,nao_aplicavel,,nao,7,19,7,concluido,
PED-00431,CLI-0352,2025-01-04,Belém,PA,Norte,-1.39,-48.54,loja_fisica,vitamina_suplemento,Whey Protein,1,87.81,,0.00,87.81,cartao_credito,sem_promocao,nao,,,nao_aplicavel,,sim,3,22,7,concluido,
PED-00432,CLI-0297,01/08/2025,Recife,PE,Nordeste,-8.02,-34.83,loja_fisica,remedio,Soro Fisiologico,1,"65,62",,20.00,"52,50",pix,leve_3_pague_2,nao,,,nao_aplicavel,,N,7,13,8,concluido,
PED-00433,CLI-0304,2025-09-27,UBERABA,MG,Sudeste,NA,-47.95,delivery,medicamento,Ibuprofeno 400mg,1,71.42,66.31,0.00,71.42,cartao_credito,sem_promocao,sim,2.70,25,entregue,5.00,sim,7,98,NA,concluido,possivel duplicata
PED-00434,CLI-0333,21/03/2025,Recife,PE,Nordeste,-8.07,-34.89,app,medicamento,Dipirona 500mg,5,32.40,36.18,0.00,162.02,dinheiro,sem_promocao,nao,,,nao_aplicavel,,N,2,75,8,concluido,
PED-00435,CLI-0191,data_invalida,Ribeirão Preto,SP,Sudeste,-21.22,-47.83,loja_fisica,bem_estar,Alcool Gel,3,141.99,129.32,0.00,425.96,pix,sem_promocao,nao,,,nao_aplicavel,,sim,5,124,8,concluido,
PED-00436,CLI-0089,2025-07-24,Brasília,DF,Centro-Oeste,-15.79,-47.93,loja_fisica,beleza,Agua Micelar,1,NA,NA,,79.15,pix,sem_promocao,nao,,,nao_aplicavel,,nao,1,237,4,concluido,
PED-00437,CLI-0344,2025-09-22,Uberlândia,MG,Sudeste,-18.88,-48.27,loja_fisica,medicamento,Dipirona 500mg,5,29.53,28.33,0.00,147.67,cartao_debito,sem_promocao,nao,,,nao_aplicavel,,sim,2,170,9,concluido,
PED-00438,CLI-0004,2025-07-29,Uberaba,MG,Sudeste,-19.75,-47.96,loja_fisica,higiene,Sabonete Liquido,NA,27.67,29.18,12.00,,boleto,cashback,nao,,,nao_aplicavel,,nao,8,78,10,concluido,
PED-00439,CLI-0221,01-21-2025,São Paulo,SP,Sudeste,-23.51,-46.62,loja_fisica,higiene,Shampoo Anticaspa,1,45.90,46.58,15.00,39.01,dinheiro,cupom_10,nao,,,nao_aplicavel,,sim,1,222,6,concluido,preco divergente
PED-00440,CLI-0309,2025-10-06,São Paulo,SP,Sudeste,NA,-46.62,loja_fisica,medicamento,Dipirona 500mg,1,NA,57.87,10.00,51.15,pix,cupom_10,nao,,,nao_aplicavel,,sim,10,NA,7,concluido,
PED-00441,CLI-0355,2025-12-22,Fortaleza,CE,Nordeste,NA,-38.52,loja_fisica,beleza,Esmalte,1,16.31,13.84,12.00,14.35,pix,leve_3_pague_2,nao,,,nao_aplicavel,,sim,,52,5,concluido,
PED-00442,CLI-0345,2025-03-16,Fortaleza,CE,Nordeste,-3.66,-38.47,delivery,medicamento,Paracetamol 750mg,5,14.72,13.95,0.00,"73,59",pix,sem_promocao,sim,3.65,37,entregue,,nao,2,80,6,concluido,
PED-00443,CLI-0199,2025-01-07,Uberlândia,MG,Sudeste,-18.88,-48.26,loja_fisica,bem_estar,Mascara Facial,1,113.12,NA,0.00,,cartao_credito,sem_promocao,nao,,,nao_aplicavel,,nao,NA,13,NA,pendente,cliente reclamou do atraso
PED-00444,CLI-0416,2025-11-16,Uberlândia,MG,Sudeste,-18.86,"-48,26",loja_fisica,vitamina_suplemento,Whey Protein,1,"79,07",72.31,0.00,79.07,pix,sem_promocao,nao,,,nao_aplicavel,,nao,6,35,7,concluido,cliente reclamou do atraso
PED-00445,CLI-0068,2025-08-04,Uberlândia,MG,Sudeste,-18.88,-48.29,loja_fisica,medicamento,Loratadina 10mg,4,,49.11,0.00,177.19,cartao_credito,sem_promocao,nao,,,nao_aplicavel,,sim,1,235,3,concluido,
PED-00446,CLI-0110,2025-10-21,Manaus,AM,Norte,-3.04,-60.03,loja,medicamneto,Soro Fisiologico,2,58.82,53.88,20.00,94.11,cartao_credito,cupom_10,nao,,,nao_aplicavel,,nao,4,31,8,concluido,produto sem estoque
PED-00447,CLI-0193,2025-07-27,São Paulo,SP,Sudeste,"-23,52","-46,68",loja_fisica,beleza,Hidratante Facial,NA,"111,76",125.08,NA,95.00,cartao_credito,leve_3_pague_2,nao,,,nao_aplicavel,,nao,5,47,2,concluido,
PED-00448,CLI-0397,2025-03-06,Ribeirão Preto,SP,Sudeste,-21.20,-47.84,delivery,remedio,Ibuprofeno 400mg,2,69.29,78.10,0.00,138.59,cartao_credito,sem_promocao,sim,6.75,52,em_rota,4.20,sim,12,38,8,concluido,
PED-00449,CLI-0098,07/07/2025,Ribeirão Preto,SP,Sudeste,-21.21,-47.78,delivery,vitamina_suplemento,Whey Protein,1,168.53,"146,82",10.00,151.68,pix,delivery_gratis,nao,,,nao_aplicavel,,sim,6,91,8,concluido,
PED-00450,CLI-0303,2025-05-25,Uberaba,MG,Sudeste,-19.73,-47.92,loja_fisica,medicamento,Ibuprofeno 400mg,1,61.63,53.13,NA,61.63,cartao_credito,sem_promocao,nao,,,nao_aplicavel,,nao,1,128,0,concluido,
PED-00451,CLI-0169,2025-09-09,Manaus,AM,Norte,-3.10,-60.05,loja_fisica,beleza,Agua Micelar,1,29.84,29.68,0.00,29.84,cartao_credito,sem_promocao,nao,,,nao_aplicavel,,nao,12,74,3,concluido,
PED-00452,CLI-0341,2025-07-16,Salvador,BA,Nordeste,-13.04,-38.45,loja,medicamento,Paracetamol 750mg,1,8.50,9.55,0.00,"8,50",pix,sem_promocao,nao,,,nao_aplicavel,,nao,11,82,6,concluido,
PED-00453,CLI-0100,2025-10-01,Uberlândia,MG,Sudeste,-18.99,-48.23,loja_fisica,vitamina_suplemento,Multivitaminico,2,97.84,80.85,0.00,,cartao_credito,sem_promocao,nao,,,nao_aplicavel,,nao,1,190,8,concluido,
PED-00454,CLI-0294,2025-01-07,Uberaba,MG,Sudeste,"-19,74",-48.00,loja,medicamento,Omeprazol 20mg,1,69.26,,5.00,"65,80",cartao_debito,cashback,nao,,,nao_aplicavel,,nao,6,57,6,concluido,cliente reclamou do atraso
PED-00455,CLI-0387,2025-02-28,Belo Horizonte,MG,Sudeste,-19.92,"-43,93",loja_fisica,remedio,Omeprazol 20mg,1,12.47,11.03,0.00,12.47,dinheiro,sem_promocao,nao,,,nao_aplicavel,,sim,8,81,5,concluido,cupom nao aplicado
PED-00456,CLI-0079,2025-09-14,Belo Horizonte,MG,Sudeste,-19.98,-43.88,loja_fisica,bem_estar,Termometro Digital,1,129.13,NA,15.00,109.76,cartao_credito,delivery_gratis,nao,,,nao_aplicavel,,sim,1,148,6,concluido,
PED-00457,CLI-0299,2025-09-26,Uberaba,MG,Sudeste,-19.73,-47.95,loja_fisica,higiene,Creme Dental,1,48.51,NA,"0,00",NA,pix,sem promocao,nao,,,nao_aplicavel,,sim,1,157,5,concluido,
PED-00458,CLI-0019,2025-07-18,Ribeirão Preto,SP,Sudeste,-21.24,-47.74,loja_fisica,higiene,Absorvente,2,13.42,12.67,20.00,21.48,cartao_credito,cupom_10,nao,,,nao_aplicavel,,não,2,150,6,concluido,
PED-00459,CLI-0364,2025-12-03,Uberaba,MG,Sudeste,,-47.95,delivery,beleza,Hidratante Facial,3,81.37,90.29,0.00,,cartao_credito,sem_promocao,sim,3.10,18,entregue,4.40,N,3,79,5,concluido,
PED-00460,CLI-0222,2025-08-31,Curitiba,PR,Sul,-25.41,-49.30,loja_fisica,higiene,Creme Dental,1,50.92,57.29,"5,00",48.37,cartao_credito,delivery_gratis,nao,,,nao_aplicavel,,sim,1,65,6,concluido,
PED-00461,CLI-0197,2025-10-09,Salvador,BA,Nordeste,-13.02,-38.55,loja_fisica,medicamento,Soro Fisiologico,1,57.50,50.97,0.00,,pix,sem_promocao,nao,,,nao_aplicavel,,nao,7,99,9,concluido,produto sem estoque
PED-00462,CLI-0078,2025-03-07,Uberlândia,MG,Sudeste,"-18,86",-48.32,loja_fisica,higiene,Desodorante,1,"13,02",13.89,0.00,13.02,cartao debito,sem_promocao,nao,,,nao_aplicavel,,sim,9,89,9,concluido,cliente reclamou do atraso
PED-00463,CLI-0141,2025-08-04,Uberaba,MG,Sudeste,-19.68,-47.98,loja_fisica,medicamento,Loratadina 10mg,1,"49,35",45.28,5.00,46.88,cartao_credito,delivery_gratis,nao,,,nao_aplicavel,,nao,6,54,7,concluido,cliente reclamou do atraso
PED-00464,CLI-0282,2025-04-02,São Paulo,sp,Sudeste,-23.62,-46.68,loja_fisica,vitamina_suplemento,Colageno,1,57.28,61.26,12.00,50.41,cartao_credito,leve_3_pague_2,nao,,,nao_aplicavel,,sim,2,136,6,concluido,
PED-00465,CLI-0044,2025-01-27,Uberlândia,mg,Sudeste,-18.96,,loja_fisica,medicamento,Dipirona 500mg,1,61.89,52.45,0.00,,pix,sem_promocao,nao,,0,nao_aplicavel,,não,10,64,4,concluido,
PED-00466,CLI-0379,11-28-2025,Uberaba,MG,Sudeste,"-19,80","-48,01",app,bem_estar,Alcool Gel,1,NA,34.64,0.00,40.73,cartao_credito,sem promocao,sim,"2,31",NA,entregue,4.80,sim,2,24,8,concluido,
PED-00467,CLI-0227,data_invalida,Ribeirão Preto,SP,Sudeste,-21.20,-47.73,loja_fisica,beleza,Hidratante Facial,1,44.75,40.97,20.00,35.80,pix,delivery_gratis,nao,,,nao_aplicavel,,sim,2,67,5,cancelado,
PED-00468,CLI-0148,2025-09-19,Ribeirão Preto,SP,Sudeste,-21.14,-47.83,app,medicamento,Paracetamol 750mg,1,69.38,65.87,0.00,69.38,pix,sem_promocao,nao,,,nao_aplicavel,,sim,7,69,7,concluido,
PED-00469,CLI-0052,2025-04-25,Goiânia,GO,Centro-Oeste,-16.66,-49.28,loja_fisica,medicamento,Soro Fisiologico,1,22.24,22.35,0.00,"22,24",cartao_credito,sem_promocao,nao,,,nao_aplicavel,,nao,5,75,5,concluido,
PED-00470,CLI-0329,2025-04-17,Fortaleza,CE,Nordeste,-3.70,-38.52,loja_fisica,medicamento,Soro Fisiologico,1,73.61,70.77,0.00,NA,cartao_credito,sem_promocao,nao,,,nao_aplicavel,,sim,2,148,6,concluido,
PED-00471,CLI-0309,2025-11-04,Goiânia,GO,Centro-Oeste,-16.76,-49.24,loja_fisica,higiene,Shampoo Anticaspa,1,25.70,27.46,0.00,"25,70",credito,sem_promocao,nao,,,nao_aplicavel,,nao,5,20,7,concluido,
PED-00472,CLI-0127,01-20-2025,Uberaba,MG,Sudeste,"-19,82",,app,vitamina_suplemento,Multivitaminico,1,,,20.00,134.80,cartao_credito,cashback,nao,,,nao_aplicavel,,nao,2,51,10,concluido,cupom nao aplicado
PED-00473,CLI-0163,2025-06-05,Uberaba,MG,Sudeste,-19.70,-48.00,site,beleza,Protetor Solar FPS50,2,,79.86,0.00,NA,pix,sem_promocao,nao,,,nao_aplicavel,,sim,1,155,10,concluido,
PED-00474,CLI-0379,2025-12-06,Brasília,DF,Centro-Oeste,-15.84,-47.82,loja_fisica,medicamento,Dipirona 500mg,1,52.35,48.34,15.00,44.49,credito,cupom_10,nao,,,nao_aplicavel,,sim,2,35,9,concluido,
