registro_id,data_evento,cidade,uf,cliente_id,categoria,produto,preco,frete,etapa_funil,tempo_carrinho_seg,pagamento,dispositivo,origem,comprou,devolucao,motivo_devolucao,tempo_devolucao_dias,avaliacao,frequencia_compra,dias_desde_ultima_compra,cashback,status,observacao
VIT-00791,06-04-2025,Uberlândia,MG,C427,roupa,produto_85,135.87,60.52,compra,582,cartao,mobile,email,sim,nao,cor,7,3.1,9,9,nao,procesado,
VIT-00792,2025-05-09,Salvador,BA,C367,calcado,produto_181,483.99,53.33,pagamento,1507,pix,desktop,email,sim,nao,,8,2.0,7,71,sim,ok,
VIT-00793,2025-08-16,Salvador,BA,C75,acessorio,produto_51,"419,49",71.06,compra,1583,cartao,mobile,ads,sim,nao,,22,2.8,10,3,sim,procesado,
VIT-00794,2025-09-24,Curitiba,pr,C449,acessorio,produto_80,227.35,12.02,carrinhu,856,boleto,mobile,ads,nao,nao,qualidade,27,2.1,2,18,nao,ok,
VIT-00795,2025-10-07,São Paulo,SP,C479,roupaa,produto_92,768.55,56.67,carrinhu,1029,cartao,mobile,email,nao,nao,qualidade,2,4.9,9,58,sim,,
VIT-00796,28/03/2025,São Paulo,SP,C424,roupaa,produto_71,420.37,46.7,pagamento,1465,,desktop,email,nao,nao,,1,2.3,1,67,nao,ok,
VIT-00797,2025-08-19,Salvador,BA,C381,roupaa,produto_99,569.23,14.58,carrinhu,1268,cartao,desktop,organico,sim,nao,cor,8,4.3,0,92,nao,ok,
VIT-00798,2025-03-08,Salvador,BA,C156,roupa,produto_146,"361,47",17.04,carrinhu,1759,boleto,desktop,ads,sim,nao,tamanho,12,2.8,5,0,sim,procesado,
VIT-00799,2025-09-04,Curitiba,PR,C306,roupa,produto_41,614.39,14.09,carrinho,286,pix,desktop,organico,nao,nao,qualidade,2,4.5,2,56,nao,ok,
VIT-00800,2025-10-19,Curitiba,pr,C238,calcado,produto_184,"695,01",50.78,pagamento,1986,,desktop,email,sim,nao,cor,20,4.9,8,86,nao,procesado,
VIT-00801,2025-04-01,Uberlândia,mg,C423,roupa,produto_91,648.34,4.16,carrinhu,1290,cartao,desktop,ads,nao,nao,,7,1.3,2,53,nao,,
VIT-00802,2025-03-18,Salvador,ba,C157,roupa,produto_45,715.38,72.68,carrinhu,1595,,mobile,ads,sim,sim,,1,3.5,0,86,nao,ok,
VIT-00803,2025-10-06,São Paulo,sp,C452,roupaa,produto_134,"61,34",32.82,carrinhu,446,,desktop,email,sim,nao,tamanho,28,2.8,4,90,sim,,
VIT-00804,06-26-2025,Uberlândia,mg,C428,roupaa,produto_64,"708,52",70.31,pagamento,1100,boleto,desktop,ads,sim,nao,tamanho,14,4.8,4,67,nao,,
VIT-00805,2025-01-30,Salvador,ba,C37,roupaa,produto_193,"789,44",56.7,carrinhu,930,pix,mobile,organico,sim,sim,tamanho,8,3.1,2,51,nao,procesado,
VIT-00806,2025-07-22,Curitiba,PR,C43,roupa,produto_72,511.44,67.13,carrinhu,179,cartao,mobile,email,sim,nao,,3,2.9,10,76,nao,procesado,
VIT-00807,02-01-2025,Uberlândia,mg,C351,lifestyle,produto_174,462.99,8.38,visualizou,413,boleto,desktop,ads,nao,nao,,18,4.6,7,21,nao,,
VIT-00808,2025-02-14,Uberlândia,MG,C25,roupaa,produto_195,436.27,24.73,carrinho,34,cartao,mobile,email,nao,nao,cor,4,1.9,2,119,sim,,
VIT-00809,2025-03-09,Curitiba,pr,C109,roupa,produto_143,380.25,61.88,carrinhu,728,boleto,mobile,email,nao,nao,qualidade,19,4.8,9,111,sim,procesado,
VIT-00810,2025-04-20,Curitiba,pr,C244,calcado,produto_175,502.03,44.5,pagamento,127,pix,desktop,email,sim,nao,qualidade,4,4.9,5,48,sim,procesado,
VIT-00811,2025-04-05,Curitiba,PR,C170,roupaa,produto_76,513.05,59.04,carrinhu,438,pix,mobile,organico,sim,nao,cor,26,4.3,6,43,nao,procesado,
VIT-00812,2025-03-13,Curitiba,pr,C73,roupa,produto_48,407.82,77.77,visualizou,1066,,desktop,ads,nao,nao,,28,1.6,3,16,nao,ok,
VIT-00813,2025-05-31,São Paulo,SP,C125,roupaa,produto_28,270.45,52.97,compra,1808,pix,mobile,email,sim,nao,cor,28,4.7,0,80,sim,ok,
VIT-00814,2025-01-11,Salvador,BA,C285,roupaa,produto_39,"146,34",70.13,compra,281,,mobile,ads,sim,nao,,23,1.8,5,29,nao,,
VIT-00815,2025-07-08,São Paulo,SP,C56,roupaa,produto_97,"589,84",37.73,visualizou,1072,boleto,mobile,ads,sim,nao,cor,12,4.4,2,86,sim,,
VIT-00816,05-29-2025,São Paulo,SP,C495,roupaa,produto_162,518.91,60.66,carrinho,1104,pix,mobile,organico,nao,nao,cor,21,1.8,8,81,nao,,
VIT-00817,2025-10-25,Curitiba,PR,C302,roupaa,produto_110,"182,56",10.82,visualizou,514,,desktop,organico,nao,nao,tamanho,7,3.2,10,10,nao,,
VIT-00818,2025-03-04,Uberlândia,MG,C465,calcado,produto_39,769.34,5.79,carrinhu,1297,,mobile,ads,sim,nao,tamanho,13,4.9,7,25,nao,ok,
VIT-00819,2025-01-05,Uberlândia,mg,C267,roupaa,produto_35,647.73,0.26,carrinhu,1328,pix,mobile,email,nao,nao,qualidade,24,4.5,7,119,nao,,
VIT-00820,2025-07-04,Uberlândia,mg,C477,roupaa,produto_162,732.18,18.57,carrinhu,807,,mobile,email,sim,sim,,20,2.9,3,31,sim,,
VIT-00821,2025-10-10,Salvador,BA,C155,roupaa,produto_46,742.61,31.07,carrinhu,1355,boleto,mobile,organico,sim,nao,qualidade,13,4.7,7,120,nao,ok,
VIT-00822,04-16-2025,São Paulo,sp,C425,roupa,produto_29,593.52,9.0,carrinho,1758,cartao,desktop,organico,sim,nao,qualidade,30,4.6,4,96,sim,procesado,
VIT-00823,2025-09-01,Salvador,ba,C157,roupaa,produto_109,487.73,4.9,visualizou,1382,pix,mobile,ads,sim,nao,cor,6,3.6,6,104,nao,ok,
VIT-00824,2025-10-14,Salvador,BA,C67,roupaa,produto_155,179.5,56.52,carrinhu,1518,cartao,mobile,email,nao,nao,tamanho,13,2.5,8,45,nao,ok,
VIT-00825,2025-04-26,Curitiba,pr,C215,calcado,produto_54,560.27,20.16,pagamento,1779,cartao,mobile,ads,nao,nao,qualidade,12,3.9,4,63,nao,ok,
VIT-00826,2025-08-03,Uberlândia,MG,C115,calcado,produto_151,717.03,72.68,carrinhu,1639,pix,desktop,email,sim,nao,,18,4.4,9,34,nao,procesado,
VIT-00827,2025-06-07,Curitiba,PR,C272,roupaa,produto_119,267.1,63.87,carrinhu,1599,cartao,desktop,ads,sim,sim,,4,1.3,8,83,nao,,
VIT-00828,04-12-2025,Salvador,ba,C165,acessorio,produto_21,760.73,79.18,carrinhu,1382,pix,mobile,ads,nao,nao,cor,10,2.9,4,36,sim,,
VIT-00829,2025-08-05,Salvador,ba,C98,calcado,produto_99,130.64,75.32,carrinhu,864,boleto,mobile,ads,sim,nao,cor,19,2.6,4,19,sim,ok,
VIT-00830,2025-01-13,São Paulo,sp,C198,calcado,produto_11,295.78,29.39,carrinhu,951,cartao,mobile,ads,nao,nao,cor,15,4.5,5,66,nao,ok,
VIT-00831,2025-01-18,São Paulo,sp,C352,roupa,produto_56,220.08,61.39,carrinhu,771,boleto,mobile,ads,sim,nao,cor,20,4.4,1,71,nao,ok,
VIT-00832,17/05/2025,Curitiba,PR,C171,calcado,produto_122,463.45,63.23,compra,443,pix,mobile,ads,sim,sim,cor,27,4.2,4,106,sim,procesado,
VIT-00833,2025-05-27,Uberlândia,mg,C214,roupa,produto_84,167.48,34.96,carrinhu,1727,pix,desktop,email,nao,nao,tamanho,5,1.4,7,8,sim,procesado,
VIT-00834,2025-10-18,Salvador,ba,C480,roupa,produto_112,444.54,56.41,compra,1671,boleto,desktop,organico,sim,nao,qualidade,19,4.3,10,54,nao,procesado,
VIT-00835,2025-01-05,São Paulo,SP,C481,roupa,produto_128,505.37,1.8,pagamento,92,cartao,desktop,ads,sim,sim,tamanho,4,4.4,2,65,nao,ok,
VIT-00836,2025-03-29,Salvador,BA,C196,acessorio,produto_6,555.71,56.11,compra,723,pix,desktop,organico,sim,nao,,22,3.3,2,30,sim,ok,
VIT-00837,2025-02-20,Uberlândia,mg,C180,roupa,produto_164,355.97,35.54,visualizou,1847,cartao,desktop,ads,sim,nao,cor,12,2.9,1,77,nao,procesado,
VIT-00838,2025-08-13,Uberlândia,MG,C212,roupaa,produto_48,637.83,15.22,carrinhu,1443,pix,mobile,email,sim,nao,cor,9,1.2,4,3,nao,ok,
VIT-00839,2025-08-28,Uberlândia,mg,C468,calcado,produto_157,"155,92",52.05,carrinhu,373,cartao,desktop,ads,nao,nao,,5,1.1,5,107,sim,ok,
VIT-00840,2025-03-26,Curitiba,PR,C100,roupaa,produto_173,"739,02",67.8,pagamento,1425,,mobile,ads,nao,nao,,25,4.1,1,70,nao,procesado,
VIT-00841,2025-07-13,Curitiba,pr,C315,roupaa,produto_101,"212,36",57.7,visualizou,1693,pix,mobile,organico,sim,nao,,6,2.3,6,11,nao,,
VIT-00842,2025-02-21,Salvador,BA,C170,acessorio,produto_46,369.25,45.06,pagamento,203,boleto,desktop,email,sim,nao,tamanho,16,4.3,3,32,nao,,
VIT-00843,2025-02-08,Uberlândia,mg,C219,acessorio,produto_180,95.84,50.99,carrinho,629,boleto,mobile,email,sim,nao,qualidade,30,1.0,1,3,nao,ok,
VIT-00844,data_invalida,Curitiba,PR,C327,roupaa,produto_48,695.03,63.69,carrinhu,1993,cartao,mobile,organico,sim,nao,,4,4.6,5,87,nao,ok,
VIT-00845,2025-07-02,Uberlândia,mg,C395,roupaa,produto_169,635.38,2.39,carrinhu,869,cartao,desktop,ads,sim,nao,tamanho,30,4.4,2,19,sim,,
VIT-00846,2025-09-29,Uberlândia,mg,C408,roupaa,produto_24,425.43,37.11,carrinhu,1403,cartao,desktop,organico,sim,nao,,19,3.6,0,56,sim,ok,
VIT-00847,03-21-2025,Curitiba,PR,C493,roupaa,produto_198,480.18,3.94,carrinhu,1499,boleto,mobile,organico,sim,sim,,12,3.1,3,80,nao,procesado,
VIT-00848,2025-02-11,Uberlândia,MG,C2,acessorio,produto_43,610.69,26.33,compra,1246,pix,mobile,organico,sim,nao,,5,1.9,9,2,sim,,
VIT-00849,2025-05-23,Uberlândia,mg,C332,roupa,produto_17,559.45,14.71,compra,664,boleto,desktop,email,sim,nao,qualidade,12,1.1,10,65,sim,procesado,
VIT-00850,27/07/2025,Salvador,ba,C285,roupaa,produto_95,"344,07",4.7,compra,750,,desktop,organico,sim,nao,qualidade,19,2.3,2,35,nao,,
VIT-00851,09/01/2025,Salvador,BA,C363,roupa,produto_164,725.77,21.02,carrinhu,1362,boleto,mobile,ads,sim,nao,,12,2.8,6,18,sim,procesado,
VIT-00852,2025-03-09,Salvador,ba,C147,roupaa,produto_65,435.54,5.79,carrinhu,1781,boleto,desktop,ads,nao,nao,cor,19,2.4,2,116,nao,ok,
VIT-00853,2025-04-08,Uberlândia,mg,C101,roupaa,produto_69,"611,27",7.72,visualizou,403,cartao,mobile,organico,sim,nao,tamanho,7,3.3,3,84,nao,,
VIT-00854,31/07/2025,Curitiba,PR,C344,roupaa,produto_31,446.42,10.26,compra,1325,boleto,desktop,ads,sim,sim,tamanho,3,1.1,8,100,sim,procesado,
VIT-00855,07-30-2025,Salvador,ba,C496,roupa,produto_170,"775,82",16.45,carrinho,1249,boleto,desktop,organico,sim,nao,cor,28,1.6,5,47,sim,ok,
VIT-00856,07/01/2025,Curitiba,PR,C311,roupa,produto_175,394.49,23.95,pagamento,204,,desktop,ads,sim,nao,,18,3.1,7,101,nao,ok,
VIT-00857,2025-03-05,São Paulo,SP,C27,roupaa,produto_84,287.48,59.3,carrinhu,125,pix,mobile,organico,sim,nao,qualidade,23,1.6,5,89,sim,procesado,
VIT-00858,2025-05-13,Salvador,ba,C190,roupaa,produto_184,761.87,57.9,visualizou,806,cartao,mobile,email,nao,nao,qualidade,21,1.6,0,58,sim,procesado,
VIT-00859,2025-07-16,Salvador,BA,C277,acessorio,produto_35,104.84,11.07,carrinhu,1499,,mobile,ads,nao,nao,,9,2.9,10,71,sim,ok,
VIT-00860,2025-08-10,Uberlândia,MG,C210,calcado,produto_96,339.24,55.81,compra,1325,pix,mobile,email,sim,sim,cor,18,1.8,5,0,nao,,
VIT-00861,2025-06-06,Uberlândia,mg,C491,roupaa,produto_67,51.34,46.16,carrinho,149,cartao,desktop,organico,nao,nao,tamanho,25,1.6,10,70,sim,procesado,
VIT-00862,2025-06-11,Uberlândia,mg,C197,roupaa,produto_66,321.68,24.7,carrinhu,630,boleto,desktop,organico,nao,nao,tamanho,22,1.4,5,114,nao,procesado,
VIT-00863,2025-07-11,São Paulo,sp,C186,roupa,produto_72,557.96,52.72,carrinhu,862,,desktop,ads,sim,nao,qualidade,22,4.1,1,15,sim,procesado,
VIT-00864,14/07/2025,Salvador,ba,C112,roupa,produto_119,621.57,22.7,carrinho,1118,,mobile,organico,sim,nao,cor,10,2.9,6,70,nao,ok,
VIT-00865,2025-10-19,Salvador,BA,C449,roupaa,produto_17,580.43,68.13,carrinho,731,cartao,desktop,ads,sim,nao,,10,2.2,3,80,nao,ok,
VIT-00866,2025-04-22,São Paulo,sp,C286,lifestyle,produto_167,461.78,35.9,visualizou,1595,,mobile,email,nao,nao,tamanho,26,2.8,9,46,sim,,
VIT-00867,2025-03-28,São Paulo,sp,C436,calcado,produto_88,252.35,38.63,pagamento,1916,boleto,desktop,ads,nao,nao,tamanho,11,3.7,10,20,nao,,
VIT-00868,2025-02-14,Uberlândia,MG,C177,roupaa,produto_22,"730,55",28.8,carrinhu,624,,mobile,ads,sim,nao,,1,2.8,6,70,sim,procesado,
VIT-00869,2025-01-29,Salvador,BA,C345,roupaa,produto_71,183.25,68.91,carrinhu,1646,cartao,mobile,organico,sim,nao,tamanho,26,3.0,10,31,sim,procesado,
VIT-00870,2025-04-05,Salvador,BA,C156,calcado,produto_90,"145,92",48.53,carrinhu,1347,,mobile,email,sim,nao,cor,8,3.0,10,33,sim,procesado,
VIT-00871,2025-10-02,Curitiba,PR,C176,roupaa,produto_17,397.04,27.74,pagamento,369,pix,mobile,organico,sim,nao,qualidade,29,4.8,7,108,sim,ok,
VIT-00872,2025-03-24,Salvador,ba,C173,roupaa,produto_96,"432,45",45.64,pagamento,677,,desktop,ads,sim,nao,,17,2.2,7,115,sim,ok,
VIT-00873,2025-05-26,Curitiba,pr,C240,calcado,produto_121,226.97,41.04,visualizou,1553,cartao,desktop,ads,nao,nao,,24,2.9,7,104,sim,procesado,
VIT-00874,03/06/2025,Uberlândia,MG,C320,roupaa,produto_7,768.27,49.88,carrinhu,1819,pix,desktop,ads,sim,sim,tamanho,13,2.9,6,60,nao,procesado,
VIT-00875,2025-05-27,Uberlândia,mg,C117,roupaa,produto_171,92.33,62.62,compra,1243,cartao,mobile,ads,sim,nao,tamanho,12,1.9,7,26,sim,ok,
VIT-00876,02-06-2025,Salvador,BA,C388,calcado,produto_177,430.97,14.77,carrinhu,61,cartao,desktop,ads,sim,nao,,11,4.5,7,93,nao,,
VIT-00877,2025-09-12,Uberlândia,MG,C243,roupaa,produto_170,629.5,63.56,compra,953,boleto,mobile,organico,sim,nao,tamanho,29,1.4,0,34,sim,procesado,
VIT-00878,2025-07-04,São Paulo,SP,C342,roupa,produto_170,219.19,4.42,carrinhu,359,pix,desktop,ads,nao,nao,cor,22,2.8,10,31,nao,procesado,
VIT-00879,data_invalida,São Paulo,sp,C325,roupa,produto_53,178.03,28.57,pagamento,278,cartao,desktop,organico,sim,sim,qualidade,17,2.9,7,102,sim,ok,
VIT-00880,17/04/2025,Salvador,BA,C37,roupaa,produto_23,380.17,50.83,carrinhu,1145,cartao,desktop,email,sim,nao,qualidade,6,1.7,10,82,sim,ok,
VIT-00881,2025-02-23,São Paulo,SP,C357,roupaa,produto_52,525.98,10.22,compra,263,pix,desktop,organico,sim,nao,,20,2.5,6,12,sim,,
VIT-00882,2025-09-03,São Paulo,SP,C88,roupa,produto_180,219.21,29.24,carrinhu,1182,boleto,mobile,email,sim,nao,tamanho,10,1.7,2,97,sim,,
VIT-00883,2025-10-23,Curitiba,pr,C217,acessorio,produto_155,115.49,46.88,compra,1034,cartao,mobile,organico,sim,nao,,16,3.0,6,88,nao,,
VIT-00884,2025-03-22,São Paulo,SP,C439,lifestyle,produto_129,"461,06",43.9,visualizou,447,,desktop,email,sim,nao,cor,25,4.2,9,82,sim,procesado,
VIT-00885,data_invalida,Uberlândia,mg,C303,calcado,produto_25,162.12,66.17,carrinhu,634,,mobile,organico,sim,nao,cor,5,2.0,1,25,sim,ok,
VIT-00886,28/04/2025,São Paulo,SP,C493,acessorio,produto_115,"446,93",20.71,carrinhu,1581,pix,mobile,organico,sim,nao,,2,4.4,0,74,nao,ok,
VIT-00887,2025-01-31,São Paulo,SP,C308,roupaa,produto_2,262.77,33.99,carrinhu,205,pix,mobile,ads,nao,nao,,13,4.9,9,26,sim,,
VIT-00888,2025-04-11,Curitiba,pr,C112,roupaa,produto_102,716.01,20.67,pagamento,187,boleto,desktop,ads,sim,nao,,25,2.9,6,81,nao,procesado,
VIT-00889,2025-08-15,São Paulo,SP,C406,calcado,produto_140,98.17,22.24,carrinhu,1945,,desktop,organico,nao,nao,tamanho,3,1.1,10,98,nao,ok,
VIT-00890,2025-07-07,Salvador,BA,C192,roupaa,produto_49,"232,39",18.08,carrinhu,1969,pix,desktop,organico,nao,nao,,25,3.7,3,80,sim,ok,
VIT-00891,06-24-2025,Curitiba,PR,C6,roupa,produto_14,274.9,12.64,pagamento,143,pix,mobile,email,nao,nao,qualidade,8,4.7,4,101,nao,ok,
VIT-00892,05-22-2025,São Paulo,sp,C329,roupa,produto_112,"375,59",57.82,carrinhu,1890,cartao,desktop,organico,nao,nao,,14,1.2,4,80,sim,procesado,
VIT-00893,2025-03-16,São Paulo,SP,C366,roupaa,produto_58,723.84,78.65,carrinho,906,cartao,desktop,email,sim,nao,tamanho,24,2.8,3,16,nao,ok,
VIT-00894,2025-01-09,São Paulo,SP,C364,roupaa,produto_60,50.45,0.03,pagamento,629,,mobile,email,nao,nao,,7,3.4,8,12,nao,ok,
VIT-00895,2025-02-16,Curitiba,pr,C348,roupaa,produto_74,199.17,45.87,carrinhu,962,cartao,desktop,ads,nao,nao,qualidade,6,1.6,4,91,nao,ok,
VIT-00896,2025-05-27,Uberlândia,mg,C448,acessorio,produto_99,412.0,28.43,pagamento,620,,mobile,email,nao,nao,tamanho,21,3.4,8,108,sim,procesado,
VIT-00897,2025-10-11,Uberlândia,mg,C469,lifestyle,produto_109,606.45,77.59,carrinhu,326,cartao,mobile,email,nao,nao,cor,11,1.6,6,6,sim,,
VIT-00898,2025-06-16,Uberlândia,MG,C454,calcado,produto_196,458.28,69.1,carrinhu,664,cartao,desktop,email,sim,nao,cor,12,4.6,6,10,sim,,
VIT-00899,2025-07-09,Uberlândia,MG,C172,calcado,produto_152,408.72,42.91,visualizou,1143,,desktop,ads,sim,sim,,18,1.4,7,94,sim,ok,
VIT-00900,20/01/2025,Uberlândia,MG,C265,roupaa,produto_100,65.28,9.74,carrinhu,440,pix,mobile,email,sim,nao,qualidade,1,4.7,9,103,sim,ok,
VIT-00901,2025-04-07,São Paulo,SP,C499,roupaa,produto_105,534.68,73.3,compra,641,,mobile,ads,sim,nao,cor,6,4.7,8,98,sim,,
VIT-00902,2025-09-19,Curitiba,PR,C88,roupa,produto_138,642.34,22.07,visualizou,715,,desktop,ads,nao,nao,cor,6,2.4,10,6,sim,procesado,
VIT-00903,2025-07-18,São Paulo,sp,C35,acessorio,produto_129,710.06,75.35,pagamento,1859,,mobile,ads,sim,nao,,17,2.7,6,79,nao,procesado,
VIT-00904,2025-05-13,Salvador,ba,C332,roupaa,produto_156,763.41,40.82,carrinho,1721,boleto,mobile,ads,sim,nao,cor,1,3.1,7,41,sim,procesado,
VIT-00905,2025-09-14,Curitiba,pr,C450,roupaa,produto_95,110.78,0.71,pagamento,1147,boleto,mobile,ads,sim,nao,cor,14,4.0,4,10,nao,,
VIT-00906,2025-06-24,São Paulo,sp,C392,lifestyle,produto_73,263.53,5.12,carrinhu,449,pix,mobile,ads,nao,nao,qualidade,11,3.3,10,8,sim,,
VIT-00907,2025-02-25,Uberlândia,mg,C287,roupa,produto_126,186.48,32.02,carrinhu,1652,cartao,mobile,email,sim,sim,qualidade,12,4.9,2,89,sim,ok,
VIT-00908,2025-07-07,Salvador,BA,C378,acessorio,produto_186,461.54,5.35,carrinhu,1855,pix,desktop,ads,sim,sim,cor,4,3.8,5,36,sim,procesado,
VIT-00909,2025-01-19,São Paulo,sp,C372,calcado,produto_102,794.93,39.29,visualizou,269,cartao,desktop,organico,nao,nao,qualidade,1,3.5,0,16,nao,ok,
VIT-00910,2025-06-12,Curitiba,PR,C475,roupaa,produto_155,669.11,79.31,carrinhu,1053,pix,mobile,ads,sim,nao,,14,3.9,8,40,sim,procesado,
VIT-00911,2025-08-24,Curitiba,PR,C116,roupaa,produto_155,146.67,22.43,visualizou,1285,cartao,desktop,organico,sim,nao,qualidade,13,1.1,7,74,nao,,
VIT-00912,data_invalida,Curitiba,pr,C330,roupaa,produto_89,351.13,0.57,pagamento,1134,,mobile,ads,sim,nao,tamanho,16,3.5,7,32,nao,ok,
VIT-00913,10-16-2025,Salvador,ba,C415,roupaa,produto_98,535.41,4.14,carrinhu,1538,boleto,desktop,ads,nao,nao,qualidade,18,3.2,8,5,nao,ok,
VIT-00914,data_invalida,Curitiba,pr,C374,roupa,produto_179,504.92,68.9,carrinhu,1051,boleto,mobile,email,nao,nao,cor,2,4.2,1,79,nao,ok,
VIT-00915,2025-09-14,São Paulo,sp,C248,roupa,produto_117,448.27,33.32,pagamento,1557,pix,mobile,ads,nao,nao,qualidade,29,3.9,1,110,sim,procesado,
VIT-00916,2025-09-18,São Paulo,SP,C408,roupaa,produto_167,727.47,27.24,visualizou,370,pix,mobile,email,nao,nao,qualidade,19,2.0,4,29,nao,,
VIT-00917,2025-07-07,Salvador,BA,C230,roupaa,produto_89,701.47,29.05,visualizou,736,boleto,desktop,organico,nao,nao,qualidade,11,4.4,4,16,sim,ok,
VIT-00918,2025-07-18,Curitiba,PR,C287,roupa,produto_56,272.6,33.74,pagamento,942,,mobile,ads,nao,nao,,1,3.8,3,82,nao,,
VIT-00919,2025-04-24,Salvador,ba,C313,calcado,produto_65,146.89,54.56,carrinho,708,cartao,mobile,email,nao,nao,,7,3.4,10,42,nao,ok,
VIT-00920,2025-02-12,São Paulo,SP,C23,calcado,produto_53,112.68,35.25,compra,726,,desktop,email,sim,nao,tamanho,6,4.0,9,51,nao,,
VIT-00921,08-06-2025,Uberlândia,MG,C355,roupaa,produto_137,652.14,22.81,compra,1264,boleto,mobile,email,sim,nao,tamanho,29,1.6,0,14,sim,,
VIT-00922,2025-10-13,São Paulo,SP,C116,lifestyle,produto_48,689.67,48.76,carrinhu,1397,pix,desktop,email,nao,nao,tamanho,22,1.3,1,22,nao,,
VIT-00923,2025-06-22,Curitiba,pr,C122,acessorio,produto_162,461.7,20.44,carrinhu,514,cartao,mobile,email,sim,nao,qualidade,30,1.7,1,58,sim,ok,
VIT-00924,2025-07-14,Salvador,ba,C336,roupaa,produto_28,572.84,10.58,compra,168,cartao,desktop,organico,sim,nao,tamanho,16,1.9,1,102,sim,procesado,
VIT-00925,2025-04-30,Salvador,BA,C484,roupaa,produto_135,559.43,32.3,pagamento,1701,pix,mobile,ads,nao,nao,tamanho,2,2.0,6,74,nao,,
VIT-00926,2025-06-07,Curitiba,PR,C375,roupaa,produto_79,423.8,36.43,carrinhu,1070,boleto,mobile,email,nao,nao,qualidade,7,1.1,10,73,nao,ok,
VIT-00927,2025-05-24,Curitiba,pr,C195,roupaa,produto_182,746.01,24.2,pagamento,1566,,desktop,organico,sim,nao,cor,23,1.7,2,71,sim,procesado,
VIT-00928,2025-03-14,São Paulo,sp,C162,roupaa,produto_62,"723,09",8.57,carrinhu,1643,boleto,mobile,email,sim,nao,qualidade,19,3.9,3,60,sim,,
VIT-00929,2025-06-08,Uberlândia,MG,C466,roupa,produto_23,308.22,35.46,carrinhu,1874,boleto,desktop,organico,sim,nao,qualidade,6,4.7,0,89,sim,procesado,
VIT-00930,2025-04-03,São Paulo,SP,C458,roupa,produto_51,584.45,39.97,carrinhu,422,pix,desktop,ads,sim,nao,tamanho,20,1.2,9,47,nao,,
VIT-00931,2025-10-10,São Paulo,sp,C139,roupaa,produto_46,189.91,24.48,carrinhu,378,cartao,desktop,organico,nao,nao,,6,1.1,5,72,sim,,
VIT-00932,2025-02-17,Uberlândia,mg,C371,roupaa,produto_29,416.45,50.88,carrinhu,1112,pix,desktop,email,sim,nao,qualidade,13,4.5,7,18,sim,,
VIT-00933,2025-02-05,Salvador,ba,C423,lifestyle,produto_149,560.79,57.36,pagamento,1956,,desktop,email,nao,nao,qualidade,15,2.1,1,117,nao,ok,
VIT-00934,2025-04-10,Salvador,ba,C383,acessorio,produto_77,230.58,37.31,carrinho,1946,pix,mobile,email,nao,nao,qualidade,7,4.1,7,111,nao,,
VIT-00935,2025-05-24,São Paulo,sp,C255,roupaa,produto_57,458.07,13.03,visualizou,183,boleto,desktop,ads,nao,nao,tamanho,21,1.6,2,117,nao,procesado,
VIT-00936,04-22-2025,Uberlândia,MG,C1,roupaa,produto_165,502.48,8.87,carrinhu,1046,,desktop,organico,sim,nao,,26,4.0,5,30,nao,ok,
VIT-00937,2025-04-23,Curitiba,PR,C366,calcado,produto_74,633.1,55.37,visualizou,1827,boleto,mobile,ads,nao,nao,,15,4.8,1,26,nao,procesado,
VIT-00938,2025-02-06,Salvador,ba,C412,roupaa,produto_91,"314,94",8.58,carrinhu,1693,boleto,mobile,email,sim,nao,,26,4.8,3,48,nao,,
VIT-00939,data_invalida,Uberlândia,MG,C438,roupaa,produto_133,642.81,40.49,visualizou,184,,mobile,email,nao,nao,qualidade,4,1.2,10,116,sim,,
VIT-00940,2025-03-12,São Paulo,SP,C26,roupaa,produto_78,773.43,52.81,carrinhu,834,boleto,mobile,ads,sim,nao,qualidade,27,2.8,3,52,nao,procesado,
VIT-00941,16/10/2025,Curitiba,PR,C490,roupa,produto_15,749.15,61.33,compra,1524,boleto,desktop,email,sim,nao,qualidade,8,3.3,4,19,nao,,
VIT-00942,2025-10-07,Uberlândia,MG,C147,roupaa,produto_34,350.27,25.3,carrinho,1781,boleto,desktop,ads,nao,nao,qualidade,14,2.8,6,59,sim,ok,
VIT-00943,10-16-2025,Salvador,BA,C317,roupaa,produto_114,111.02,38.19,carrinhu,1325,boleto,desktop,organico,sim,nao,tamanho,1,5.0,8,8,nao,ok,
VIT-00944,2025-09-14,Salvador,ba,C102,roupaa,produto_193,390.07,50.64,pagamento,1923,,mobile,ads,nao,nao,,4,3.7,8,2,nao,ok,
VIT-00945,08-11-2025,Uberlândia,mg,C359,roupaa,produto_45,615.78,37.0,carrinhu,1862,pix,desktop,email,nao,nao,cor,22,2.4,8,14,nao,ok,
VIT-00946,2025-05-06,Curitiba,PR,C218,roupaa,produto_28,338.42,77.07,carrinhu,455,boleto,mobile,organico,nao,nao,tamanho,28,1.1,7,54,nao,ok,
VIT-00947,2025-04-11,São Paulo,SP,C175,roupaa,produto_179,258.85,6.87,carrinhu,1725,boleto,mobile,ads,nao,nao,,20,2.2,8,78,nao,ok,
VIT-00948,2025-03-29,São Paulo,SP,C455,lifestyle,produto_139,"751,51",42.2,carrinhu,209,pix,desktop,organico,sim,nao,tamanho,2,3.0,2,106,nao,procesado,
