registro_id,data_pedido,cidade,uf,canal,tipo_pedido,cliente_id,frequencia_cliente_mes,dias_desde_ultimo_pedido,ticket_medio,prato,categoria_prato,quantidade_produzida,quantidade_vendida,custo_prato,preco_prato,tempo_entrega_min,avaliacao,dia_semana,hora,clima,promocao_ativa,status_pedido,observacao
SAB-00812,data_invalida,São Paulo,SP,ifood,delivery,C72,2,33,42.08,feijao,vegetariano,64,38,28.86,62.36,13,3.2,sexta,16,chuva,nao,cancelado,
SAB-00813,2025-04-02,São Paulo,SP,ifood,delivery,C375,9,13,42.18,carne_assada,vegetariano,107,49,19.41,36.95,48,3.6,segunda,20,sol,nao,procesado,
SAB-00814,01/02/2025,São Paulo,SP,app,local,C356,5,25,70.19,lasanha,vegetariano,63,59,14.11,36.77,14,1.4,quarta,19,chuva,sim,procesado,
SAB-00815,2025-09-16,São Paulo,sp,app,delivery,C395,7,27,75.95,lasanha,massa,120,92,22.81,45.97,22,4.9,domingo,20,chuva,sim,cancelado,
SAB-00816,05/05/2025,São Paulo,sp,app,local,C26,7,40,40.86,arroz,massa,96,40,9.13,14.0,84,5.0,terça,20,sol,,,
SAB-00817,2025-10-12,São Paulo,SP,ifood,local,C230,10,33,35.16,feijao,massa,12,9,9.23,21.27,63,3.8,sexta,10,nublado,nao,finalizado,
SAB-00818,2025-10-14,São Paulo,sp,app,delivery,C487,7,49,23.27,carne_assada,proteina,56,17,17.78,50.07,27,4.8,quinta,22,chuva,nao,procesado,
SAB-00819,2025-04-03,São Paulo,SP,ifood,local,C65,5,56,51.14,arroz,acompanhamento,45,19,22.32,41.97,58,1.1,sexta,13,chuva,nao,,
SAB-00820,2025-03-26,São Paulo,sp,app,delivery,C209,4,3,53.81,salada,vegetariano,88,68,27.69,46.04,25,4.3,quarta,10,sol,nao,procesado,
SAB-00821,2025-04-16,São Paulo,SP,ifood,delivery,C381,2,40,"44,02",lasanha,proteina,38,18,23.08,48.15,71,1.3,quinta,22,chuva,nao,cancelado,
SAB-00822,2025-10-06,São Paulo,SP,app,local,C396,0,57,56.34,salada,vegetariano,11,6,17.33,51.67,54,4.3,domingo,21,chuva,,cancelado,
SAB-00823,2025-09-09,São Paulo,sp,local,delivery,C449,10,59,48.24,carne_assada,acompanhamento,26,22,8.76,13.7,67,1.1,sexta,18,chuva,,cancelado,
SAB-00824,2025-06-21,São Paulo,SP,local,delivery,C10,2,41,69.2,salada,proteina,119,46,28.33,60.76,49,4.8,sexta,22,chuva,sim,cancelado,
SAB-00825,2025-09-26,São Paulo,sp,local,delivery,C315,3,59,"68,76",frango_grelhado,proteina,104,23,19.63,45.35,35,1.8,segunda,19,sol,nao,,
SAB-00826,2025-04-21,São Paulo,SP,ifood,delivery,C116,3,43,54.99,frango_grelhado,proteina,100,10,12.65,35.36,62,3.5,segunda,12,sol,,finalizado,
SAB-00827,2025-01-08,São Paulo,SP,app,delivery,C96,4,18,66.6,lasanha,vegetariano,106,83,15.86,36.82,80,3.9,segunda,11,nublado,sim,procesado,
SAB-00828,31/08/2025,São Paulo,SP,app,local,C23,5,41,21.17,lasanha,massa,101,98,28.89,57.52,41,4.0,domingo,20,sol,,cancelado,
SAB-00829,2025-05-24,São Paulo,sp,app,delivery,C54,3,2,35.77,frango_grelhado,vegetariano,63,29,15.2,30.11,47,2.9,segunda,13,sol,nao,cancelado,
SAB-00830,07-19-2025,São Paulo,sp,local,delivery,C171,11,22,"59,78",arroz,proteina,74,69,17.27,32.16,53,3.9,quinta,21,chuva,sim,,
SAB-00831,2025-04-13,São Paulo,SP,local,delivery,C293,3,7,67.12,arroz,proteina,86,59,29.4,50.38,81,1.5,sexta,21,chuva,,procesado,
SAB-00832,2025-06-14,São Paulo,SP,ifood,local,C417,7,57,"36,0",feijao,vegetariano,10,7,23.41,49.36,48,3.9,quarta,18,nublado,nao,,
SAB-00833,data_invalida,São Paulo,SP,app,local,C178,8,30,41.42,lasanha,massa,16,0,18.18,41.19,13,1.4,quinta,18,sol,nao,cancelado,
SAB-00834,2025-04-28,São Paulo,SP,local,local,C222,10,46,78.87,lasanha,massa,24,15,17.53,41.88,45,3.3,sabado,12,nublado,sim,cancelado,
SAB-00835,05-15-2025,São Paulo,SP,local,local,C316,10,45,60.33,salada,proteina,62,35,21.68,44.32,71,3.2,sexta,18,chuva,,procesado,
SAB-00836,2025-03-19,São Paulo,sp,app,local,C161,10,17,21.87,salada,acompanhamento,90,47,25.69,69.43,64,2.9,sabado,22,nublado,nao,procesado,
SAB-00837,2025-02-11,São Paulo,SP,local,delivery,C390,4,10,"35,84",feijao,acompanhamento,42,21,29.69,85.56,32,3.2,quarta,12,chuva,nao,,
SAB-00838,2025-05-05,São Paulo,sp,app,local,C89,3,30,"29,26",feijao,proteina,87,9,7.79,18.98,76,3.2,terça,19,chuva,nao,,
SAB-00839,2025-02-11,São Paulo,SP,local,delivery,C336,4,0,56.95,salada,proteina,12,11,20.88,47.22,32,1.5,quinta,16,sol,,,
SAB-00840,2025-09-27,São Paulo,SP,app,delivery,C352,3,22,73.61,carne_assada,vegetariano,51,40,14.91,33.84,14,1.3,domingo,11,sol,,procesado,
SAB-00841,2025-06-13,São Paulo,sp,app,local,C130,3,24,78.82,carne_assada,proteina,107,78,11.55,28.33,56,4.7,quarta,12,nublado,sim,finalizado,
SAB-00842,26/05/2025,São Paulo,SP,app,local,C487,0,43,54.13,lasanha,vegetariano,76,19,15.05,25.4,30,2.6,quinta,14,nublado,,cancelado,
SAB-00843,10/08/2025,São Paulo,SP,app,local,C52,3,42,75.24,feijao,proteina,95,59,15.23,30.93,63,1.5,domingo,10,nublado,nao,cancelado,
SAB-00844,2025-06-27,São Paulo,sp,app,delivery,C493,8,29,40.24,arroz,acompanhamento,49,1,28.26,54.5,57,4.9,sexta,19,sol,nao,cancelado,
SAB-00845,2025-06-30,São Paulo,SP,app,local,C8,6,43,38.86,arroz,massa,20,8,29.95,52.24,71,4.4,terça,15,sol,sim,finalizado,
SAB-00846,06-08-2025,São Paulo,sp,ifood,local,C35,1,34,28.33,feijao,proteina,48,11,18.02,45.26,15,3.6,quarta,14,chuva,,finalizado,
SAB-00847,2025-01-10,São Paulo,SP,ifood,local,C27,8,36,57.14,arroz,acompanhamento,80,38,8.63,24.85,51,4.6,domingo,20,sol,sim,finalizado,
SAB-00848,25/09/2025,São Paulo,SP,local,delivery,C135,6,9,"42,82",lasanha,vegetariano,102,102,16.96,35.13,39,1.3,quinta,17,chuva,,cancelado,
SAB-00849,data_invalida,São Paulo,sp,app,delivery,C348,4,23,76.45,carne_assada,massa,47,26,23.46,65.74,33,2.0,sexta,12,chuva,,procesado,
SAB-00850,2025-09-04,São Paulo,sp,local,local,C482,8,7,"72,59",carne_assada,vegetariano,18,6,15.04,33.87,85,2.7,quarta,12,sol,sim,procesado,
SAB-00851,2025-08-02,São Paulo,SP,app,delivery,C318,6,23,25.78,feijao,proteina,84,60,12.99,21.64,10,1.9,sabado,15,sol,sim,finalizado,
SAB-00852,2025-10-15,São Paulo,SP,ifood,local,C307,6,2,62.91,feijao,proteina,42,9,16.13,33.25,18,1.6,quarta,13,nublado,sim,,
SAB-00853,2025-08-04,São Paulo,sp,local,delivery,C328,8,40,"22,2",frango_grelhado,acompanhamento,33,22,16.02,42.97,80,2.4,sexta,22,sol,sim,cancelado,
SAB-00854,2025-04-28,São Paulo,sp,local,local,C57,7,20,57.62,frango_grelhado,massa,112,109,18.3,38.31,56,4.9,terça,20,nublado,nao,,
SAB-00855,27/03/2025,São Paulo,SP,app,delivery,C385,6,7,57.73,salada,proteina,18,2,9.77,20.23,49,3.7,sexta,22,sol,sim,cancelado,
SAB-00856,data_invalida,São Paulo,SP,local,local,C447,7,59,73.32,lasanha,acompanhamento,108,68,22.09,38.38,37,1.8,quarta,21,nublado,,procesado,
SAB-00857,2025-04-01,São Paulo,sp,ifood,delivery,C253,3,0,75.84,feijao,massa,41,39,19.93,54.62,12,4.4,segunda,10,nublado,nao,cancelado,
SAB-00858,2025-02-18,São Paulo,SP,ifood,delivery,C438,6,37,48.31,feijao,acompanhamento,26,22,19.63,43.76,12,3.4,quarta,17,sol,,cancelado,
SAB-00859,27/10/2025,São Paulo,sp,app,local,C428,7,51,"20,93",carne_assada,massa,30,4,7.27,11.01,53,4.1,domingo,19,sol,sim,,
SAB-00860,2025-08-08,São Paulo,sp,local,local,C414,11,33,59.36,feijao,acompanhamento,91,35,16.4,25.61,25,2.5,terça,13,chuva,nao,cancelado,
SAB-00861,2025-10-24,São Paulo,sp,app,local,C230,9,48,34.37,arroz,acompanhamento,49,7,16.5,31.62,21,3.1,segunda,20,nublado,nao,finalizado,
SAB-00862,data_invalida,São Paulo,SP,ifood,local,C262,12,26,"21,36",arroz,vegetariano,82,50,20.82,40.63,53,4.3,segunda,15,chuva,nao,cancelado,
SAB-00863,2025-08-19,São Paulo,sp,local,local,C161,3,25,68.68,salada,acompanhamento,42,41,12.2,29.98,42,4.2,segunda,19,sol,sim,cancelado,
SAB-00864,2025-07-07,São Paulo,sp,ifood,local,C377,2,49,"48,01",feijao,massa,78,27,18.26,49.85,55,3.2,domingo,12,sol,,finalizado,
SAB-00865,2025-06-20,São Paulo,sp,ifood,delivery,C63,4,2,28.37,salada,vegetariano,109,16,25.63,68.1,49,3.3,sabado,11,chuva,,cancelado,
SAB-00866,2025-02-07,São Paulo,sp,ifood,local,C95,9,19,"74,06",frango_grelhado,vegetariano,77,7,15.5,33.55,25,3.6,quinta,14,nublado,sim,,
SAB-00867,01-08-2025,São Paulo,SP,app,delivery,C175,0,48,"66,67",salada,massa,99,34,25.61,57.16,76,3.0,terça,11,nublado,,procesado,
SAB-00868,11/02/2025,São Paulo,sp,app,local,C126,6,46,66.77,frango_grelhado,acompanhamento,29,24,26.49,60.9,28,3.7,quinta,12,sol,,finalizado,
SAB-00869,2025-10-04,São Paulo,sp,ifood,local,C276,9,21,21.57,lasanha,massa,66,38,11.53,20.58,85,4.9,terça,21,sol,sim,procesado,
SAB-00870,04-25-2025,São Paulo,SP,ifood,delivery,C300,8,46,71.26,arroz,massa,45,10,21.46,35.58,37,1.7,sabado,22,chuva,,cancelado,
SAB-00871,28/03/2025,São Paulo,sp,ifood,delivery,C368,8,7,43.03,arroz,proteina,72,56,6.41,15.53,68,3.0,terça,10,sol,sim,procesado,
SAB-00872,2025-05-11,São Paulo,SP,app,delivery,C485,5,54,47.41,frango_grelhado,vegetariano,91,52,14.3,39.86,45,4.6,quinta,21,nublado,sim,,
SAB-00873,data_invalida,São Paulo,SP,app,local,C284,8,36,50.86,salada,vegetariano,21,19,26.71,50.73,82,3.0,sabado,10,nublado,nao,,
SAB-00874,2025-01-19,São Paulo,SP,app,delivery,C43,3,58,"55,96",lasanha,proteina,47,17,27.51,78.93,45,3.1,segunda,13,sol,sim,cancelado,
SAB-00875,2025-08-17,São Paulo,sp,app,delivery,C109,8,49,"58,27",feijao,vegetariano,76,1,24.15,65.07,83,4.9,quarta,19,chuva,,finalizado,
SAB-00876,05-26-2025,São Paulo,SP,ifood,local,C353,3,2,"26,75",feijao,vegetariano,55,52,19.98,47.77,47,3.9,sexta,15,chuva,,cancelado,
SAB-00877,2025-03-06,São Paulo,sp,ifood,local,C439,7,18,"55,94",salada,acompanhamento,52,0,9.9,23.95,62,3.9,sabado,19,chuva,,,
SAB-00878,04/08/2025,São Paulo,sp,app,local,C409,3,44,53.09,feijao,acompanhamento,16,4,6.99,13.55,82,2.5,domingo,11,nublado,sim,procesado,
SAB-00879,2025-10-01,São Paulo,SP,app,local,C132,9,56,58.88,feijao,vegetariano,48,24,20.18,43.84,10,2.2,domingo,19,nublado,,,
SAB-00880,2025-03-11,São Paulo,sp,ifood,local,C44,6,34,31.66,feijao,acompanhamento,64,63,26.69,54.03,25,1.9,domingo,22,chuva,,cancelado,
SAB-00881,2025-07-09,São Paulo,SP,ifood,local,C95,12,6,36.98,frango_grelhado,proteina,74,49,7.5,14.7,90,4.3,domingo,17,nublado,sim,,
SAB-00882,2025-10-11,São Paulo,SP,app,delivery,C499,7,49,21.89,salada,acompanhamento,46,38,24.53,71.42,48,4.5,quinta,22,nublado,nao,finalizado,
SAB-00883,2025-07-12,São Paulo,SP,ifood,delivery,C61,4,10,"48,94",salada,vegetariano,61,2,19.07,45.54,49,3.9,terça,22,sol,sim,procesado,
SAB-00884,2025-02-11,São Paulo,SP,ifood,delivery,C296,2,42,72.96,lasanha,acompanhamento,115,53,19.81,56.61,71,4.5,sexta,21,chuva,nao,cancelado,
SAB-00885,2025-09-23,São Paulo,SP,local,delivery,C138,6,58,"21,01",salada,acompanhamento,47,30,26.41,52.91,89,1.6,segunda,14,sol,nao,finalizado,
SAB-00886,2025-05-29,São Paulo,SP,ifood,local,C372,8,27,74.22,arroz,massa,27,3,27.33,71.02,77,4.1,terça,20,nublado,nao,finalizado,
SAB-00887,2025-06-26,São Paulo,SP,app,delivery,C476,6,14,74.37,salada,acompanhamento,50,27,6.28,11.55,21,3.6,quarta,10,sol,nao,,
SAB-00888,2025-07-18,São Paulo,sp,ifood,local,C236,6,26,27.55,frango_grelhado,proteina,17,4,13.28,26.55,22,3.6,segunda,19,sol,,procesado,
SAB-00889,2025-04-27,São Paulo,sp,app,local,C97,6,55,41.86,frango_grelhado,proteina,17,1,7.09,11.18,65,4.6,terça,15,chuva,,procesado,
SAB-00890,22/05/2025,São Paulo,sp,local,delivery,C206,7,50,34.2,lasanha,acompanhamento,60,34,11.33,24.94,64,1.9,sabado,10,chuva,,procesado,
SAB-00891,2025-05-07,São Paulo,sp,app,local,C307,5,7,33.04,arroz,proteina,27,19,10.57,24.07,49,1.2,terça,17,chuva,,,
SAB-00892,2025-04-22,São Paulo,SP,local,delivery,C26,2,53,35.57,frango_grelhado,massa,41,16,18.41,41.41,43,1.2,terça,18,chuva,,procesado,
SAB-00893,03-19-2025,São Paulo,sp,app,local,C217,6,28,25.02,lasanha,proteina,43,0,25.7,43.28,28,1.6,sabado,10,nublado,sim,,
SAB-00894,2025-10-13,São Paulo,SP,ifood,local,C48,2,18,66.33,feijao,acompanhamento,101,27,7.58,15.0,34,1.1,quarta,11,sol,,cancelado,
SAB-00895,01-13-2025,São Paulo,SP,ifood,delivery,C401,4,54,24.58,salada,acompanhamento,77,10,17.86,39.67,65,2.7,sabado,18,sol,,cancelado,
SAB-00896,2025-01-29,São Paulo,SP,ifood,delivery,C251,5,55,51.11,salada,vegetariano,69,41,9.78,17.4,35,5.0,sabado,10,nublado,,procesado,
SAB-00897,2025-10-13,São Paulo,sp,ifood,delivery,C68,5,56,47.33,arroz,proteina,68,3,21.99,60.02,30,4.8,domingo,13,chuva,nao,finalizado,
SAB-00898,29/07/2025,São Paulo,SP,app,local,C262,5,9,"64,92",lasanha,vegetariano,120,93,27.36,73.54,19,2.0,sabado,12,nublado,sim,finalizado,
SAB-00899,2025-08-31,São Paulo,sp,ifood,delivery,C227,1,54,31.73,frango_grelhado,vegetariano,40,9,22.02,49.84,54,3.1,domingo,19,sol,nao,finalizado,
SAB-00900,2025-06-07,São Paulo,SP,local,local,C392,2,43,78.25,frango_grelhado,acompanhamento,85,18,6.08,11.68,19,4.5,sabado,18,chuva,sim,,
SAB-00901,03-20-2025,São Paulo,sp,ifood,delivery,C203,1,19,31.57,frango_grelhado,vegetariano,76,31,25.83,57.17,82,1.3,domingo,21,nublado,,cancelado,
SAB-00902,2025-04-18,São Paulo,SP,app,local,C335,9,34,28.17,arroz,vegetariano,97,41,21.77,55.68,73,2.2,quinta,10,sol,,cancelado,
SAB-00903,01-11-2025,São Paulo,SP,local,local,C155,3,53,71.8,feijao,massa,34,29,9.1,24.65,59,4.1,sexta,22,nublado,nao,,
SAB-00904,2025-05-14,São Paulo,sp,ifood,delivery,C30,12,49,70.56,arroz,proteina,42,13,20.26,51.7,44,3.4,quinta,11,nublado,nao,cancelado,
SAB-00905,2025-01-12,São Paulo,SP,ifood,delivery,C62,0,56,"69,58",lasanha,proteina,29,13,16.04,36.57,90,1.9,domingo,14,nublado,nao,procesado,
SAB-00906,2025-08-22,São Paulo,sp,local,delivery,C182,7,4,31.82,frango_grelhado,acompanhamento,68,44,23.95,59.11,51,3.6,terça,18,nublado,nao,cancelado,
SAB-00907,2025-08-27,São Paulo,SP,ifood,local,C77,5,48,"24,48",carne_assada,vegetariano,80,40,9.39,24.97,25,1.5,segunda,19,chuva,nao,,
SAB-00908,11/06/2025,São Paulo,sp,app,local,C450,5,30,38.28,salada,proteina,28,22,8.64,22.43,42,3.5,segunda,22,nublado,nao,finalizado,
SAB-00909,2025-03-22,São Paulo,SP,app,delivery,C128,0,31,"28,43",salada,vegetariano,80,23,13.88,37.31,17,2.6,sexta,20,nublado,nao,finalizado,
SAB-00910,2025-09-11,São Paulo,SP,ifood,delivery,C408,4,42,27.69,lasanha,acompanhamento,18,2,22.87,42.29,51,1.0,terça,20,nublado,,cancelado,
SAB-00911,2025-07-28,São Paulo,sp,ifood,local,C197,10,44,41.54,carne_assada,acompanhamento,108,14,27.25,44.89,82,4.1,sabado,14,sol,sim,,
SAB-00912,2025-08-31,São Paulo,sp,ifood,local,C19,7,4,47.64,lasanha,proteina,11,11,19.92,30.8,44,3.8,quinta,16,nublado,sim,finalizado,
SAB-00913,2025-09-04,São Paulo,sp,app,local,C49,5,6,47.96,frango_grelhado,acompanhamento,41,11,28.16,79.18,27,2.0,sabado,21,chuva,nao,cancelado,
SAB-00914,03-23-2025,São Paulo,sp,local,local,C310,7,56,76.03,feijao,acompanhamento,35,33,23.29,47.75,42,3.4,segunda,20,nublado,nao,,
SAB-00915,24/06/2025,São Paulo,SP,app,local,C363,9,3,78.29,arroz,vegetariano,60,19,27.11,64.43,26,2.3,terça,21,sol,,finalizado,
SAB-00916,2025-08-11,São Paulo,sp,local,local,C103,6,19,34.51,lasanha,vegetariano,26,20,20.05,37.73,50,2.5,quinta,14,sol,,cancelado,
SAB-00917,2025-04-11,São Paulo,sp,ifood,local,C55,1,20,74.12,carne_assada,vegetariano,41,28,15.65,45.36,22,4.3,domingo,21,nublado,,cancelado,
SAB-00918,2025-07-03,São Paulo,sp,local,local,C143,5,47,"65,58",lasanha,massa,77,74,17.0,31.07,85,1.9,sexta,19,chuva,,procesado,
SAB-00919,2025-03-24,São Paulo,SP,ifood,local,C363,4,15,44.72,carne_assada,proteina,10,5,9.86,21.59,75,3.0,segunda,10,sol,sim,cancelado,
SAB-00920,2025-03-18,São Paulo,sp,app,local,C270,8,45,74.19,arroz,vegetariano,20,7,11.69,24.8,40,4.2,segunda,20,sol,nao,procesado,
SAB-00921,2025-10-02,São Paulo,SP,ifood,local,C14,3,18,76.67,feijao,massa,59,25,25.0,45.71,22,3.0,sexta,13,nublado,sim,cancelado,
SAB-00922,2025-05-30,São Paulo,sp,app,delivery,C51,10,60,78.05,feijao,massa,118,29,22.91,39.83,58,1.3,quinta,14,sol,,cancelado,
SAB-00923,2025-02-06,São Paulo,SP,app,delivery,C76,3,26,64.01,carne_assada,proteina,73,31,21.35,62.02,58,4.7,sexta,11,nublado,,finalizado,
SAB-00924,2025-10-14,São Paulo,SP,ifood,delivery,C117,4,21,"26,49",lasanha,acompanhamento,16,13,11.61,18.08,36,1.1,terça,14,nublado,nao,cancelado,
SAB-00925,02-02-2025,São Paulo,SP,local,delivery,C177,5,27,20.17,salada,acompanhamento,93,38,27.15,45.44,31,2.0,domingo,16,nublado,nao,,
SAB-00926,2025-04-21,São Paulo,SP,app,local,C206,5,46,55.19,frango_grelhado,acompanhamento,26,21,26.67,63.15,30,1.3,sexta,15,nublado,sim,cancelado,
SAB-00927,2025-10-13,São Paulo,SP,app,local,C376,2,7,"46,92",arroz,acompanhamento,92,75,16.36,41.23,27,3.8,domingo,11,sol,sim,,
SAB-00928,2025-10-17,São Paulo,sp,app,local,C9,6,42,37.26,feijao,massa,86,68,18.64,43.34,41,2.5,domingo,17,sol,sim,finalizado,
SAB-00929,2025-05-17,São Paulo,SP,app,delivery,C94,9,14,38.96,frango_grelhado,massa,86,84,16.37,37.27,61,5.0,quarta,22,sol,,,
SAB-00930,2025-10-06,São Paulo,sp,ifood,delivery,C308,4,13,47.22,frango_grelhado,vegetariano,35,32,17.46,43.18,28,1.8,segunda,18,chuva,,,
SAB-00931,2025-10-24,São Paulo,SP,ifood,delivery,C107,0,42,"34,66",arroz,acompanhamento,36,3,11.68,31.4,34,2.1,segunda,19,sol,sim,,
SAB-00932,07/07/2025,São Paulo,sp,app,delivery,C357,3,48,69.75,carne_assada,massa,115,74,23.67,67.22,83,1.1,quinta,20,nublado,,finalizado,
SAB-00933,2025-03-11,São Paulo,sp,ifood,local,C260,1,16,30.27,feijao,proteina,81,61,5.46,12.73,22,1.6,domingo,18,sol,,cancelado,
SAB-00934,2025-02-09,São Paulo,sp,app,local,C96,8,31,50.15,frango_grelhado,acompanhamento,88,26,8.07,20.49,38,2.3,segunda,10,chuva,nao,,
SAB-00935,2025-04-01,São Paulo,SP,ifood,local,C111,4,13,69.52,salada,vegetariano,54,17,26.8,64.43,87,1.6,sexta,21,nublado,nao,cancelado,
SAB-00936,2025-08-29,São Paulo,sp,ifood,delivery,C236,6,49,"44,23",carne_assada,proteina,98,65,12.51,22.96,80,3.5,sabado,10,nublado,nao,finalizado,
SAB-00937,2025-01-22,São Paulo,SP,ifood,delivery,C493,3,40,68.3,lasanha,vegetariano,48,3,15.54,37.51,68,2.8,terça,22,chuva,nao,,
SAB-00938,data_invalida,São Paulo,sp,local,local,C99,7,44,78.74,feijao,massa,75,73,15.86,26.69,78,2.7,quarta,16,chuva,sim,,
SAB-00939,2025-04-17,São Paulo,sp,app,local,C77,2,57,36.28,carne_assada,proteina,80,70,11.85,29.0,44,4.8,sabado,12,sol,nao,cancelado,
SAB-00940,2025-01-04,São Paulo,SP,app,delivery,C457,5,48,50.75,lasanha,massa,104,43,18.83,51.13,44,4.1,sexta,16,chuva,sim,,
SAB-00941,17/02/2025,São Paulo,SP,app,local,C465,3,12,52.4,carne_assada,proteina,74,29,19.65,53.0,29,1.1,sabado,14,chuva,nao,,
SAB-00942,2025-07-31,São Paulo,SP,ifood,delivery,C51,9,0,28.23,arroz,proteina,40,6,24.45,66.25,87,1.9,terça,22,nublado,sim,cancelado,
SAB-00943,09-28-2025,São Paulo,sp,local,delivery,C157,4,42,54.82,arroz,acompanhamento,113,100,17.85,28.33,14,1.1,quinta,21,chuva,nao,cancelado,
SAB-00944,2025-05-07,São Paulo,SP,ifood,delivery,C270,4,44,49.31,frango_grelhado,acompanhamento,35,10,25.35,67.45,50,1.9,quinta,15,nublado,nao,cancelado,
SAB-00945,2025-05-04,São Paulo,sp,ifood,local,C499,5,28,39.19,salada,proteina,11,0,10.05,27.63,49,4.4,quinta,21,nublado,sim,finalizado,
SAB-00946,2025-04-17,São Paulo,sp,ifood,local,C417,4,50,43.03,feijao,acompanhamento,65,58,21.82,57.25,42,4.1,sexta,21,chuva,,procesado,
SAB-00947,2025-06-19,São Paulo,SP,app,delivery,C122,0,23,"64,94",carne_assada,acompanhamento,65,4,25.69,49.47,36,3.4,quinta,18,chuva,,,
SAB-00948,2025-10-02,São Paulo,sp,ifood,local,C106,7,50,28.68,frango_grelhado,proteina,56,41,11.76,18.92,35,4.4,sabado,10,nublado,sim,procesado,
SAB-00949,2025-03-10,São Paulo,SP,local,delivery,C129,2,9,74.16,arroz,proteina,54,9,23.57,54.71,73,1.4,quinta,15,nublado,sim,procesado,
SAB-00950,2025-04-16,São Paulo,sp,app,local,C311,3,33,57.79,lasanha,proteina,96,39,28.68,78.89,51,2.8,sexta,17,chuva,,finalizado,
SAB-00951,2025-05-07,São Paulo,sp,app,delivery,C471,0,15,62.31,feijao,acompanhamento,71,5,20.3,30.47,26,3.7,sabado,16,chuva,sim,procesado,
SAB-00952,2025-09-29,São Paulo,SP,ifood,local,C315,0,45,"42,97",frango_grelhado,vegetariano,36,34,13.89,29.89,30,2.6,segunda,19,sol,nao,finalizado,
SAB-00953,2025-09-16,São Paulo,sp,ifood,delivery,C340,8,8,42.84,salada,vegetariano,15,0,14.6,40.65,38,1.0,terça,13,chuva,nao,procesado,
SAB-00954,2025-10-19,São Paulo,sp,ifood,local,C173,5,51,30.21,salada,massa,95,7,28.18,49.35,59,2.5,sexta,21,nublado,,finalizado,
SAB-00955,2025-04-28,São Paulo,SP,local,delivery,C429,8,5,64.88,feijao,massa,75,25,28.21,66.67,61,4.3,segunda,17,sol,sim,,
SAB-00956,2025-08-19,São Paulo,SP,app,local,C164,4,54,54.34,arroz,proteina,86,2,24.38,71.61,89,2.0,sabado,16,sol,nao,finalizado,
SAB-00957,2025-02-25,São Paulo,sp,app,delivery,C55,5,55,25.29,carne_assada,massa,77,37,22.58,36.31,45,1.9,quinta,11,sol,sim,,
SAB-00958,2025-03-17,São Paulo,SP,app,local,C429,7,35,"79,04",frango_grelhado,proteina,108,79,5.66,10.36,89,3.2,domingo,19,nublado,,procesado,
SAB-00959,05-29-2025,São Paulo,sp,app,delivery,C393,10,25,20.22,arroz,massa,95,35,25.22,38.5,38,1.1,quinta,10,nublado,sim,,
SAB-00960,01-16-2025,São Paulo,sp,ifood,delivery,C49,0,15,79.59,arroz,acompanhamento,21,15,17.42,31.26,17,3.7,sexta,22,nublado,nao,cancelado,
SAB-00961,2025-06-29,São Paulo,sp,app,local,C222,4,16,30.69,lasanha,vegetariano,20,7,28.15,61.22,53,2.0,terça,14,nublado,sim,finalizado,
SAB-00962,2025-03-24,São Paulo,SP,app,delivery,C146,0,50,60.53,lasanha,proteina,111,76,9.99,20.23,57,4.3,segunda,14,nublado,,finalizado,
SAB-00963,2025-05-21,São Paulo,sp,app,local,C20,5,21,62.07,carne_assada,acompanhamento,109,46,6.24,14.05,57,1.3,terça,19,nublado,nao,finalizado,
SAB-00964,2025-05-07,São Paulo,sp,app,delivery,C197,3,5,32.27,carne_assada,massa,48,6,27.33,50.49,46,2.1,terça,18,nublado,,,
SAB-00965,2025-08-29,São Paulo,sp,ifood,local,C354,4,52,27.7,lasanha,vegetariano,34,15,8.49,23.03,20,4.4,terça,22,nublado,nao,finalizado,
SAB-00966,2025-07-19,São Paulo,sp,ifood,delivery,C383,6,35,74.95,feijao,massa,63,34,9.67,15.95,63,3.2,terça,12,chuva,sim,procesado,
SAB-00967,2025-10-17,São Paulo,sp,local,delivery,C163,7,52,44.04,carne_assada,proteina,82,9,16.73,37.19,15,3.7,quinta,15,chuva,nao,,
SAB-00968,09-21-2025,São Paulo,SP,app,local,C30,0,27,65.5,lasanha,massa,97,9,21.51,61.01,80,4.6,domingo,20,nublado,sim,cancelado,
SAB-00969,2025-09-13,São Paulo,sp,local,local,C254,3,0,23.21,salada,acompanhamento,24,19,24.67,58.27,19,3.0,sexta,10,sol,sim,,
SAB-00970,2025-06-17,São Paulo,sp,local,delivery,C22,4,47,25.32,arroz,acompanhamento,93,26,26.46,53.44,23,3.4,domingo,16,nublado,,cancelado,
SAB-00971,2025-06-03,São Paulo,sp,ifood,delivery,C140,6,53,26.25,lasanha,massa,115,38,10.13,28.01,82,3.9,sabado,12,nublado,sim,cancelado,
SAB-00972,data_invalida,São Paulo,SP,ifood,local,C460,6,56,53.82,arroz,vegetariano,107,69,27.47,62.72,41,1.4,sabado,10,chuva,nao,,
SAB-00973,2025-01-03,São Paulo,sp,ifood,delivery,C103,6,50,41.77,frango_grelhado,proteina,99,93,5.41,15.44,52,2.6,sexta,20,nublado,nao,,
SAB-00974,2025-04-28,São Paulo,sp,app,delivery,C12,8,27,44.62,carne_assada,acompanhamento,39,0,13.68,22.41,88,4.4,quarta,20,nublado,nao,,
