registro_id,data_pedido,cidade,uf,sku,categoria_peca,curva_abc,estoque_atual,demanda_mensal,lead_time_dias,custo_aquisicao,preco_venda,imposto_pct,custo_frete,tempo_entrega_dias,status_entrega,avaria,devolucao,margem_lucro,observacao
AUTO-00908,2025-05-15,Uberaba,MG,SKU8575,rolamnto,C,62,118,6,"526,01",643.22,11.92,193.34,3,atrasado,nao,sim,18.22,
AUTO-00909,2025-07-22,Campinas,SP,SKU1500,correiaa,C,39,82,9,148.34,360.07,19.94,29.13,8,procesado,sim,nao,58.8,
AUTO-00910,2025-01-29,Uberaba,MG,SKU1685,rolamnto,A,34,102,6,728.36,1436.2,21.57,112.97,7,,nao,nao,49.29,
AUTO-00911,2025-06-21,uberaba,MG,SKU6049,rolamento,C,10,128,14,"468,15",1055.42,7.86,113.53,6,procesado,nao,nao,55.64,
AUTO-00912,17/02/2025,Campinas,SP,SKU3041,rolamnto,C,40,0,17,691.65,978.8,19.35,90.94,9,procesado,nao,sim,29.34,
AUTO-00913,2025-07-25,Campinas,SP,SKU5394,rolamento,B,56,61,14,299.42,704.73,14.86,198.46,1,atrasado,nao,nao,57.51,
AUTO-00914,07-01-2025,Uberaba,MG,SKU3293,rolamnto,B,0,57,8,703.24,1452.61,23.45,18.33,6,entregue,nao,nao,51.59,
AUTO-00915,2025-05-02,Uberlândia,MG,SKU9708,rolamnto,A,93,15,9,207.6,453.15,11.67,125.56,6,atrasado,nao,sim,54.19,
AUTO-00916,2025-08-08,Uberlândia,MG,SKU1304,rolamento,A,132,83,13,77.43,102.08,21.23,113.53,4,atrasado,nao,nao,24.15,
AUTO-00917,2025-07-20,Campinas,SP,SKU9466,rolamnto,B,40,32,8,684.52,827.14,11.0,84.67,1,,sim,nao,17.24,
AUTO-00918,2025-04-30,Uberaba,MG,SKU6111,eixo,A,33,39,9,40.73,65.93,9.69,25.55,1,atrasado,sim,sim,38.22,
AUTO-00919,2025-07-20,São Paulo,SP,SKU2495,rolamento,C,81,49,2,"67,17",77.13,21.8,114.07,11,procesado,sim,sim,12.91,
AUTO-00920,01-20-2025,Campinas,SP,SKU4585,correiaa,B,53,35,10,"100,12",199.78,9.99,20.96,5,,nao,sim,49.88,
AUTO-00921,15/06/2025,Uberaba,MG,SKU1289,rolamnto,B,67,101,13,661.75,1369.42,5.16,188.12,8,atrasado,nao,nao,51.68,
AUTO-00922,2025-01-16,São Paulo,SP,SKU2426,correiaa,C,60,76,1,592.51,947.05,22.88,84.39,3,,nao,nao,37.44,
AUTO-00923,2025-02-17,Uberaba,MG,SKU4242,rolamnto,C,56,59,8,188.16,271.71,22.99,139.44,1,atrasado,nao,nao,30.75,
AUTO-00924,2025-10-04,São Paulo,SP,SKU3925,rolamento,B,72,27,8,740.1,1349.84,24.71,183.17,9,atrasado,sim,sim,45.17,
AUTO-00925,05-17-2025,Campinas,SP,SKU5586,rolamento,A,18,74,7,786.91,926.98,14.46,173.84,9,entregue,sim,sim,15.11,
AUTO-00926,2025-02-23,São Paulo,sp,SKU4826,engrenagem,B,4,64,10,"575,36",1026.16,9.03,128.3,1,atrasado,sim,nao,43.93,
AUTO-00927,2025-09-08,Uberaba,MG,SKU4849,correiaa,C,49,76,14,365.5,882.37,12.62,141.62,8,entregue,sim,sim,58.58,
AUTO-00928,2025-06-03,São Paulo,SP,SKU5765,engrenagem,B,40,122,3,432.21,554.15,19.43,40.44,7,,sim,nao,22.0,
AUTO-00929,05-01-2025,Uberaba,MG,SKU1118,rolamnto,C,0,70,15,432.98,1024.58,10.54,182.76,3,entregue,nao,sim,57.74,
AUTO-00930,06-26-2025,São Paulo,SP,SKU5727,engrenagem,C,33,51,7,791.83,1600.52,11.68,74.1,8,procesado,sim,sim,50.53,
AUTO-00931,2025-03-03,Campinas,SP,SKU2346,correiaa,B,55,80,9,335.78,376.13,12.02,16.51,8,entregue,nao,nao,10.73,
AUTO-00932,02-22-2025,Campinas,SP,SKU4286,rolamnto,B,38,60,12,310.41,614.82,9.35,144.05,7,,sim,nao,49.51,
AUTO-00933,2025-04-17,Uberlândia,MG,SKU3076,rolamnto,B,62,52,1,583.07,692.7,18.63,30.94,1,atrasado,sim,sim,15.83,
AUTO-00934,2025-10-22,São Paulo,SP,SKU6380,rolamnto,C,2,73,18,682.82,1624.62,14.48,146.48,6,procesado,nao,sim,57.97,
AUTO-00935,2025-06-08,Uberaba,MG,SKU2634,rolamnto,B,43,94,6,445.6,961.73,24.98,52.65,7,entregue,sim,nao,53.67,
AUTO-00936,2025-08-18,uberaba,MG,SKU5006,rolamnto,B,35,125,13,606.14,1023.84,21.23,135.72,5,,sim,sim,40.8,
AUTO-00937,2025-07-01,Uberlândia,MG,SKU3199,correiaa,C,161,72,14,451.54,915.85,15.35,148.13,15,procesado,sim,sim,50.7,
AUTO-00938,2025-03-23,São Paulo,SP,SKU1572,rolamnto,C,21,88,8,797.35,1077.08,23.85,93.58,8,entregue,nao,sim,25.97,
AUTO-00939,2025-06-17,São Paulo,SP,SKU9044,correiaa,B,109,114,10,"598,39",774.36,19.01,168.47,9,procesado,nao,nao,22.72,
AUTO-00940,2025-10-02,Uberaba,mg,SKU8670,engrenagem,C,60,107,11,97.65,126.35,13.04,161.73,9,,sim,sim,22.71,
AUTO-00941,03-31-2025,São Paulo,SP,SKU2740,rolamnto,B,54,53,9,"759,36",1883.86,13.85,65.78,5,procesado,sim,nao,59.69,
AUTO-00942,2025-10-19,Uberaba,MG,SKU7535,rolamnto,C,88,66,11,225.13,527.83,7.75,93.52,7,atrasado,nao,sim,57.35,
AUTO-00943,2025-03-13,Uberaba,MG,SKU2092,correiaa,C,6,62,5,76.85,177.96,19.51,128.65,4,,sim,nao,56.82,
AUTO-00944,2025-08-13,Uberaba,MG,SKU9405,rolamnto,A,0,28,7,655.22,1488.63,8.48,66.99,8,,nao,nao,55.99,
AUTO-00945,2025-01-13,Uberlândia,MG,SKU4635,rolamnto,C,111,55,5,365.98,621.15,10.11,95.99,13,procesado,sim,nao,41.08,
AUTO-00946,2025-01-17,Uberaba,MG,SKU8351,correiaa,C,71,119,6,713.1,1436.53,7.05,41.33,6,entregue,sim,sim,50.36,
AUTO-00947,2025-03-13,Campinas,SP,SKU5246,correia,B,63,71,11,651.08,1004.16,18.49,45.59,10,atrasado,nao,sim,35.16,
AUTO-00948,2025-02-16,são paulo,SP,SKU5096,correiaa,C,89,83,14,465.77,585.68,6.44,88.64,7,procesado,nao,sim,20.47,
AUTO-00949,2025-04-21,São Paulo,SP,SKU5490,rolamnto,C,29,81,3,339.1,561.83,9.35,72.08,1,procesado,sim,nao,39.64,
AUTO-00950,data_invalida,Campinas,SP,SKU4367,eixo,B,91,54,13,247.93,538.67,18.44,185.35,6,atrasado,nao,nao,53.97,
AUTO-00951,2025-10-06,Campinas,SP,SKU5757,rolamnto,C,106,73,5,45.71,113.95,13.86,175.22,11,atrasado,nao,nao,59.89,
AUTO-00952,23/03/2025,São Paulo,SP,SKU1643,rolamnto,B,43,18,16,24.69,39.22,18.66,199.03,4,procesado,sim,nao,37.05,
AUTO-00953,2025-06-03,Uberaba,MG,SKU3693,correiaa,C,37,105,20,"307,34",739.69,16.56,51.87,8,,nao,sim,58.45,
AUTO-00954,2025-09-06,Campinas,SP,SKU3631,rolamnto,C,55,96,3,694.78,1343.8,9.74,119.42,10,entregue,nao,sim,48.3,
AUTO-00955,2025-05-17,Uberlândia,MG,SKU1234,rolamnto,C,198,48,11,416.59,926.76,23.92,24.97,6,entregue,nao,sim,55.05,
AUTO-00956,2025-09-24,Campinas,SP,SKU3826,correia,C,109,66,6,"287,72",436.06,20.25,16.53,2,procesado,sim,nao,34.02,
AUTO-00957,2025-09-23,Campinas,SP,SKU4292,rolamento,A,75,165,13,"154,35",229.18,16.18,175.68,7,atrasado,nao,sim,32.65,
AUTO-00958,08-18-2025,São Paulo,SP,SKU1851,correiaa,C,0,143,1,194.46,250.34,16.73,111.52,9,atrasado,nao,nao,22.32,
AUTO-00959,2025-07-14,São Paulo,SP,SKU3947,rolamento,B,110,173,10,679.64,811.28,17.48,45.06,1,atrasado,sim,sim,16.23,
AUTO-00960,2025-03-28,São Paulo,SP,SKU1786,rolamnto,C,0,165,14,576.86,1431.71,22.84,29.25,2,atrasado,nao,nao,59.71,
AUTO-00961,09-09-2025,São Paulo,SP,SKU6906,correiaa,A,69,77,6,"350,51",679.0,9.12,59.11,6,,nao,sim,48.38,
AUTO-00962,06-13-2025,Uberlândia,MG,SKU9459,correia,C,72,58,14,"102,22",144.04,13.17,52.64,8,procesado,sim,nao,29.03,
AUTO-00963,2025-09-18,Uberlândia,MG,SKU9645,rolamnto,C,61,118,15,152.31,191.72,8.69,70.36,9,,nao,sim,20.56,
AUTO-00964,2025-07-22,São Paulo,SP,SKU1607,rolamento,C,71,71,9,527.25,855.52,19.07,159.69,7,procesado,sim,sim,38.37,
AUTO-00965,2025-07-12,São Paulo,SP,SKU5316,correia,C,63,120,10,219.16,536.31,16.57,166.7,10,atrasado,nao,nao,59.14,
AUTO-00966,07-08-2025,São Paulo,SP,SKU4223,rolamnto,C,90,92,8,766.22,1211.17,21.12,123.19,6,entregue,sim,sim,36.74,
AUTO-00967,2025-05-21,Campinas,SP,SKU1570,rolamnto,C,43,73,15,"781,13",1092.8,17.44,96.52,6,procesado,sim,sim,28.52,
AUTO-00968,2025-10-24,Uberaba,MG,SKU7058,correiaa,A,37,92,15,120.47,234.74,19.79,194.83,13,atrasado,sim,nao,48.68,
AUTO-00969,07/02/2025,Uberlândia,MG,SKU1369,correiaa,C,0,45,10,262.98,640.56,8.81,140.23,4,entregue,nao,nao,58.95,
AUTO-00970,2025-06-30,Uberaba,MG,SKU8285,engrenagem,C,97,18,15,548.33,1099.25,20.93,19.25,2,entregue,sim,sim,50.12,
AUTO-00971,2025-02-14,uberlândia,MG,SKU1383,correiaa,B,88,41,12,456.93,882.27,15.25,12.0,4,atrasado,nao,sim,48.21,
AUTO-00972,2025-08-04,São Paulo,SP,SKU1290,engrenagem,B,109,8,3,"459,86",713.34,13.28,15.67,7,entregue,sim,sim,35.53,
AUTO-00973,2025-05-01,Campinas,SP,SKU3172,correiaa,B,74,60,9,220.34,379.42,6.81,179.69,4,procesado,nao,nao,41.93,
AUTO-00974,2025-05-09,Uberaba,MG,SKU7775,correiaa,C,176,66,14,566.16,749.82,19.92,59.95,9,procesado,sim,sim,24.49,
AUTO-00975,2025-06-02,Uberlândia,mg,SKU4060,correia,B,117,47,8,616.43,1393.4,23.53,90.84,4,entregue,sim,sim,55.76,
AUTO-00976,2025-09-21,Campinas,SP,SKU2064,correiaa,A,142,133,8,424.92,707.15,16.29,113.04,7,,sim,nao,39.91,
AUTO-00977,2025-06-17,São Paulo,SP,SKU8764,correiaa,C,36,113,7,228.27,405.24,10.91,162.25,3,procesado,sim,sim,43.67,
AUTO-00978,2025-01-15,Uberaba,MG,SKU9328,rolamnto,B,16,115,18,528.61,731.62,11.92,11.24,1,procesado,sim,sim,27.75,
AUTO-00979,2025-10-25,Campinas,SP,SKU3938,rolamnto,C,109,108,1,593.62,1341.2,21.95,42.64,9,procesado,sim,nao,55.74,
AUTO-00980,02-24-2025,Uberaba,MG,SKU7257,correiaa,A,107,78,15,378.29,767.45,20.21,137.87,3,entregue,nao,sim,50.71,
AUTO-00981,2025-05-12,São Paulo,SP,SKU5993,rolamnto,A,50,69,9,291.09,358.26,17.05,177.33,7,entregue,nao,nao,18.75,
AUTO-00982,2025-01-14,Uberlândia,MG,SKU9178,rolamnto,A,0,107,14,164.25,371.37,17.27,45.36,13,,sim,sim,55.77,
AUTO-00983,21/07/2025,Uberlândia,MG,SKU2192,outros,C,52,89,1,129.9,227.29,6.3,76.46,10,atrasado,sim,sim,42.85,
AUTO-00984,2025-04-19,São Paulo,SP,SKU4144,correiaa,C,129,30,9,231.34,295.85,5.71,188.6,13,atrasado,nao,sim,21.8,
AUTO-00985,2025-10-20,são paulo,SP,SKU8082,rolamento,C,62,18,15,507.21,761.58,19.91,47.07,5,,sim,sim,33.4,
AUTO-00986,2025-10-21,São Paulo,SP,SKU6235,eixo,A,58,68,3,541.59,628.74,13.17,198.52,5,procesado,sim,nao,13.86,
AUTO-00987,2025-10-04,são paulo,SP,SKU5417,rolamnto,C,60,71,6,535.77,1290.4,24.99,21.41,6,atrasado,sim,sim,58.48,
AUTO-00988,31/07/2025,Campinas,SP,SKU6942,rolamnto,B,0,94,12,712.44,1065.68,11.47,68.61,4,atrasado,sim,sim,33.15,
AUTO-00989,01-03-2025,uberlândia,MG,SKU5686,correiaa,B,9,42,11,288.28,551.2,23.97,22.0,8,entregue,nao,nao,47.7,
AUTO-00990,2025-05-11,uberlândia,MG,SKU9139,rolamnto,A,101,66,12,85.39,188.62,22.36,26.15,11,,sim,sim,54.73,
AUTO-00991,data_invalida,Campinas,SP,SKU7905,rolamnto,C,57,108,1,605.8,1101.35,10.23,29.4,4,entregue,sim,nao,44.99,
AUTO-00992,2025-05-17,Uberlândia,MG,SKU5892,rolamnto,A,214,108,2,465.41,577.01,14.06,23.77,4,entregue,nao,nao,19.34,
AUTO-00993,2025-05-04,Uberlândia,MG,SKU1278,correia,B,57,38,11,226.22,264.64,21.08,44.25,1,,nao,sim,14.52,
AUTO-00994,2025-08-05,Uberlândia,MG,SKU3542,correiaa,A,51,34,9,107.12,142.12,5.07,126.67,12,,nao,nao,24.63,
AUTO-00995,2025-10-19,Uberlândia,mg,SKU8237,rolamnto,B,96,106,20,630.03,983.28,9.24,126.73,3,procesado,sim,sim,35.93,
AUTO-00996,2025-07-28,São Paulo,SP,SKU3029,rolamnto,B,121,154,10,597.58,867.12,24.91,171.93,1,procesado,sim,nao,31.08,
AUTO-00997,2025-06-15,Uberaba,MG,SKU2248,rolamento,C,54,41,10,485.65,916.35,19.08,47.39,6,atrasado,nao,sim,47.0,
AUTO-00998,2025-02-16,Campinas,sp,SKU4754,correiaa,B,67,50,12,55.49,108.36,8.1,175.84,13,,sim,sim,48.79,
AUTO-00999,05/10/2025,são paulo,SP,SKU1412,rolamnto,C,61,115,15,"28,37",55.62,7.56,77.75,5,atrasado,sim,sim,48.99,
AUTO-00000,2025-10-28,uberaba,MG,SKU5936,eixo,A,45,139,12,"738,33",1763.45,12.33,102.06,4,atrasado,nao,nao,58.13,
AUTO-00001,data_invalida,São Paulo,SP,SKU4474,eixo,C,99,39,11,"497,53",711.2,24.99,56.04,9,procesado,sim,sim,30.04,
AUTO-00002,2025-05-15,Campinas,SP,SKU1691,rolamnto,A,75,90,1,576.74,1275.13,9.33,10.58,9,,nao,nao,54.77,
AUTO-00003,2025-03-24,são paulo,SP,SKU5607,correia,C,43,46,11,763.3,1241.88,9.35,96.68,14,,nao,sim,38.54,
AUTO-00004,2025-06-23,Uberlândia,MG,SKU6717,correiaa,A,95,105,12,570.32,1149.78,18.82,48.5,6,,sim,sim,50.4,
AUTO-00005,2025-04-16,Campinas,SP,SKU7890,rolamento,C,90,119,4,726.49,1627.75,18.63,148.84,2,,sim,sim,55.37,
AUTO-00006,04/03/2025,Campinas,SP,SKU3637,correia,C,32,30,10,647.85,854.71,17.57,17.79,7,entregue,nao,nao,24.2,
AUTO-00007,2025-10-09,Uberlândia,MG,SKU9325,correia,C,101,46,17,401.05,589.51,24.08,38.93,5,atrasado,sim,sim,31.97,
AUTO-00008,2025-05-25,Campinas,SP,SKU8821,correiaa,C,91,67,5,116.75,180.79,19.61,46.02,5,procesado,sim,nao,35.42,
AUTO-00009,10-16-2025,Campinas,SP,SKU2145,correiaa,C,72,126,11,603.19,713.87,9.37,128.33,11,atrasado,nao,nao,15.5,
AUTO-00010,2025-08-18,são paulo,SP,SKU3969,correiaa,A,0,21,3,307.07,478.93,20.57,143.62,7,,sim,nao,35.88,
AUTO-00011,2025-04-22,Uberlândia,MG,SKU5763,rolamnto,C,99,49,5,122.98,211.21,13.61,175.71,6,atrasado,nao,sim,41.77,
AUTO-00012,2025-06-14,Uberlândia,MG,SKU1772,outros,B,39,107,12,"457,98",811.62,24.49,30.11,1,procesado,sim,sim,43.57,
AUTO-00013,2025-02-22,São Paulo,sp,SKU2297,correiaa,B,80,68,10,279.9,378.0,23.76,142.91,3,,sim,nao,25.95,
AUTO-00014,2025-08-20,São Paulo,SP,SKU9923,engrenagem,B,93,129,3,708.91,1470.73,8.18,140.72,8,entregue,nao,sim,51.8,
AUTO-00015,data_invalida,Campinas,SP,SKU7133,rolamnto,A,0,12,10,543.93,1115.96,11.4,140.01,6,procesado,sim,sim,51.26,
AUTO-00016,2025-01-29,Uberaba,MG,SKU4739,correiaa,B,53,76,15,365.81,742.62,23.77,46.64,12,,sim,sim,50.74,
AUTO-00017,2025-03-20,Campinas,SP,SKU1581,rolamnto,B,170,136,14,"464,3",702.24,8.57,50.63,6,,sim,sim,33.88,
AUTO-00018,04-11-2025,Uberlândia,MG,SKU5233,eixo,C,38,7,8,130.74,216.36,11.34,64.3,7,procesado,sim,sim,39.57,
AUTO-00019,data_invalida,Campinas,SP,SKU8601,correiaa,A,137,13,9,148.17,171.22,15.5,38.5,9,atrasado,nao,sim,13.46,
