registro_id,data_evento,cidade,uf,canal,dispositivo,categoria_produto,produto,preco_produto,valor_frete,cupom_utilizado,desconto_pct,etapa_funil,adicionou_carrinho,iniciou_pagamento,pagamento_aprovado,motivo_falha_pagamento,tempo_site_seg,quantidade_cliques,avaliacao_experiencia,origem_trafego,status_pedido,observacao
ECOM-00778,14/09/2025,Campinas,SP,app,desktop,smartphone,Galaxy X,"2219,18",44.66,sim,20,visualizou,sim,nao,nao,,303,20,3.3,instagram,,
ECOM-00779,23/09/2025,Uberlândia,MG,site,mobile,smartphone,Redmi Pro,2216.32,"10,79",,0,visualizou,sim,nao,nao,,159,29,3.1,instagram,procesado,
ECOM-00780,2025-10-27,Campinas,SP,app,mobile,smartphone,Redmi Pro,1663.3,13.92,,0,visualizou,nao,nao,nao,,331,2,1.6,organico,falha_pagamento,
ECOM-00781,2025-03-21,Campinas,SP,site,desktop,fone,Fone Bluetooth,719.08,30.68,nao,0,carrinho,sim,nao,nao,,419,3,"3,5",google_ads,procesado,
ECOM-00782,2025-05-26,Campinas,SP,site,mobile,notebook,Notebook Office,"5481,11",2.34,nao,15,pagamento,sim,sim,nao,erro_gateway,437,6,4.2,direto,,
ECOM-00783,2025-05-01,Salvador,BA,app,mobile,smartphone,Moto Plus,5280.85,35.89,sim,0,pagamento,sim,sim,nao,erro_gateway,617,18,3.6,instagram,procesado,
ECOM-00784,2025-04-05,Uberaba,MG,site,mobile,smartphone,Redmi Pro,2425.78,78.08,nao,10,visualizou,nao,nao,nao,,222,6,4.2,instagram,finalizado,
ECOM-00785,2025-04-23,Salvador,BA,site,desktop,smartphone,iPhone Z,6351.47,40.34,sim,15,visualizou,sim,nao,nao,,425,22,3.8,email,finalizado,
ECOM-00786,2025-10-10,Goiânia,GO,app,desktop,notbook,Galaxy X,"2889,47",59.54,,10,pagamento,sim,sim,nao,cartao_recusado,42,24,3.6,google_ads,procesado,
ECOM-00787,data_invalida,Uberaba,MG,site,mobile,notebook,Notebook Gamer,2691.35,74.86,,5,compra,sim,sim,sim,,49,8,3.9,organico,abandonado,
ECOM-00788,2025-04-24,Uberlândia,MG,site,mobile,notebook,Notebook Office,8307.06,62.5,sim,10,pagamento,sim,sim,nao,,262,8,3.1,direto,finalizado,
ECOM-00789,01-15-2025,curitiba,PR,site,mobile,smartphone,iPhone Z,4759.7,22.41,sim,15,visualizou,sim,nao,nao,,339,5,4.6,google_ads,procesado,
ECOM-00790,2025-08-30,Goiânia,GO,site,mobile,smartwatch,Watch Pro,2047.42,52.19,nao,0,pagamento,sim,sim,nao,pix_expirado,98,18,4.6,instagram,falha_pagamento,
ECOM-00791,03/07/2025,Uberaba,MG,app,mobile,fone,Earbuds,632.01,58.0,nao,0,pagamento,sim,sim,nao,pix_expirado,255,11,"3,8",google_ads,finalizado,
ECOM-00792,27/02/2025,Uberlândia,MG,site,desktop,smartphone,Redmi Pro,"4367,59",16.24,nao,0,pagamento,sim,sim,nao,erro_gateway,5,12,5,instagram,falha_pagamento,
ECOM-00793,2025-10-25,Curitiba,PR,app,mobile,acessorios,Cabo USB-C,320.09,54.3,nao,0,carrinho,sim,nao,nao,,155,1,3.7,organico,abandonado,
ECOM-00794,2025-08-05,Uberlândia,MG,site,mobile,notebook,Notebook Office,5407.11,27.76,nao,0,carrinho,sim,nao,nao,,305,15,4.4,instagram,abandonado,
ECOM-00795,2025-03-12,Campinas,SP,site,mobile,smartphone,Galaxy X,2699.61,"79,99",sim,0,pagamento,sim,sim,nao,limite_insuficiente,389,6,3.3,email,procesado,
ECOM-00796,2025-03-07,Uberlândia,mg,site,desktop,smartwatch,Watch Pro,2075.57,25.86,,5,compra,sim,sim,nao,limite_insuficiente,264,17,"2,4",google_ads,,
ECOM-00797,2025-09-26,Salvador,BA,app,desktop,smartphone,iPhone Z,"5037,75",75.21,,0,pagamento,sim,sim,nao,erro_gateway,149,17,3.4,direto,procesado,
ECOM-00798,02/04/2025,Uberaba,MG,site,desktop,smartphone,Moto Plus,6281.28,41.74,sim,5,compra,sim,sim,nao,cartao_recusado,381,17,5,instagram,procesado,
ECOM-00799,2025-09-18,São Paulo,sp,app,mobile,smartwatch,Watch Pro,1089.54,17.89,sim,20,pagto,sim,nao,nao,,405,27,4.4,google_ads,,
ECOM-00800,04/09/2025,São Paulo,SP,site,mobile,smartwatch,Smartwatch Fit,1481.51,"13,92",,5,visualizou,nao,nao,nao,,139,7,2.5,organico,procesado,
ECOM-00801,2025-10-02,Goiânia,GO,site,desktop,smartwatch,Smartwatch Fit,377.73,66.72,sim,0,visualizou,nao,nao,nao,,418,14,"3,1",google_ads,falha_pagamento,
ECOM-00802,2025-02-25,Salvador,BA,site,mobile,notebook,Notebook Gamer,5837.42,52.73,sim,0,carrinho,sim,nao,nao,,203,11,3.3,google_ads,procesado,
ECOM-00803,2025-06-13,são paulo,SP,app,mobile,notebook,Notebook Office,"8436,07",66.6,,20,pagamento,sim,sim,nao,erro_gateway,133,10,3.1,organico,abandonado,
ECOM-00804,2025-09-25,Uberaba,MG,site,mobile,fone,Fone Bluetooth,307.53,24.33,sim,15,carrinho,sim,nao,nao,,99,31,3.7,google_ads,finalizado,
ECOM-00805,2025-07-12,Salvador,BA,app,mobile,smartphone,Moto Plus,3006.1,33.31,nao,0,visualizou,nao,nao,nao,,5,5,"2,4",instagram,abandonado,
ECOM-00806,04-26-2025,Uberlândia,MG,app,mobile,fone,Headset Gamer,784.37,33.73,nao,0,pagamento,sim,sim,nao,,117,17,4.4,organico,finalizado,
ECOM-00807,2025-01-25,Campinas,SP,site,desktop,notbook,Teclado,263.73,13.36,,5,pagamento,sim,sim,nao,cartao_recusado,390,3,4.4,email,procesado,
ECOM-00808,2025-05-20,São Paulo,SP,site,mobile,fone,Headset Gamer,85.36,44.74,nao,10,pagamento,sim,sim,nao,limite_insuficiente,5,4,"4,3",organico,falha_pagamento,
ECOM-00809,data_invalida,Curitiba,PR,site,mobile,smartfone,Redmi Pro,5313.52,30.5,nao,15,compra,sim,sim,sim,,604,3,4.5,organico,abandonado,
ECOM-00810,2025-10-20,Uberlândia,MG,app,desktop,notebook,Notebook Gamer,2340.11,"8,26",sim,10,visualizou,sim,nao,nao,,409,5,4.4,instagram,,
ECOM-00811,data_invalida,São Paulo,SP,site,desktop,smartfone,Ultrabook,3851.82,70.36,,15,compra,sim,sim,sim,,149,10,4.3,instagram,falha_pagamento,
ECOM-00812,2025-02-15,Salvador,BA,site,mobile,acessorios,Carregador,184.09,41.67,sim,10,carrinho,sim,nao,nao,,406,24,3.1,organico,abandonado,
ECOM-00813,data_invalida,Campinas,SP,site,mobile,acessorios,Teclado,357.33,56.97,,15,compra,sim,sim,sim,,372,16,3.0,google_ads,falha_pagamento,
ECOM-00814,2025-03-04,Goiânia,GO,site,desktop,notebook,Notebook Office,"7037,1",75.92,,0,carrinho,sim,nao,nao,,296,1,"2,7",organico,,
ECOM-00815,19/06/2025,Campinas,SP,app,desktop,smartwatch,Watch Pro,488.24,"20,35",,0,compra,sim,sim,sim,,551,8,3.3,organico,,
ECOM-00816,2025-03-07,Uberlândia,MG,site,mobile,fone,Headset Gamer,481.38,15.14,sim,0,compra,sim,sim,sim,,298,12,3.4,instagram,falha_pagamento,
ECOM-00817,2025-07-25,Campinas,SP,site,mobile,smartwatch,Watch Pro,1323.39,"8,8",,20,carrinho,sim,nao,nao,,297,17,"2,9",google_ads,finalizado,
ECOM-00818,2025-09-19,Goiânia,GO,app,desktop,smartphone,Galaxy X,1346.3,57.53,,0,visualizou,sim,nao,nao,,157,19,4.2,instagram,abandonado,
ECOM-00819,2025-04-15,Goiânia,GO,site,mobile,notebook,Notebook Gamer,2144.58,45.43,sim,20,carrinho,sim,nao,nao,,530,15,4.0,organico,abandonado,
ECOM-00820,09-13-2025,Campinas,SP,app,mobile,acessorios,Carregador,339.78,63.35,sim,0,visualizou,sim,nao,nao,,313,10,4.5,google_ads,,
ECOM-00821,2025-02-24,São Paulo,SP,site,mobile,notebook,Notebook Gamer,2351.24,16.14,sim,0,visualizou,nao,nao,nao,,333,12,1.9,google_ads,procesado,
ECOM-00822,2025-05-30,Uberlândia,MG,app,mobile,smartphone,Galaxy X,"1738,94","2,42",sim,0,visualizou,sim,nao,nao,,167,2,4.3,organico,finalizado,
ECOM-00823,2025-07-08,Goiânia,GO,app,desktop,smartphone,Moto Plus,5322.81,15.16,sim,0,pagto,sim,sim,sim,,256,12,3.2,instagram,procesado,
ECOM-00824,2025-10-18,Uberlândia,mg,app,mobile,smartphone,Galaxy X,4937.99,71.72,sim,0,carrinho,sim,nao,nao,,334,6,"4,8",organico,procesado,
ECOM-00825,2025-08-17,Salvador,ba,site,mobile,fone,Earbuds,449.2,31.58,sim,15,carrinho,sim,nao,nao,,35,26,4.5,organico,,
ECOM-00826,2025-08-14,Uberlândia,MG,app,mobile,notebook,Ultrabook,9076.37,78.71,nao,10,compra,sim,sim,sim,,222,10,3.2,organico,procesado,
ECOM-00827,08-12-2025,Uberlândia,MG,site,mobile,acessorios,Carregador,152.17,70.54,,10,visualizou,nao,nao,nao,,608,22,4.2,organico,falha_pagamento,
ECOM-00828,2025-10-21,Campinas,SP,app,desktop,smartwatch,Smartwatch Fit,1343.62,22.72,nao,0,pagto,sim,nao,nao,,5,23,3.6,email,abandonado,
ECOM-00829,2025-04-19,Salvador,BA,site,mobile,notebook,Ultrabook,8592.42,51.28,,15,pagamento,sim,sim,nao,,221,14,3.1,email,,
ECOM-00830,2025-03-21,Campinas,SP,site,mobile,smartphone,Moto Plus,"5626,37",19.77,,20,visualizou,sim,nao,nao,,338,18,3.8,google_ads,procesado,
ECOM-00831,06/01/2025,campinas,SP,site,mobile,smartwatch,Watch Pro,2467.34,56.48,nao,0,pagamento,sim,sim,nao,pix_expirado,8,1,4.3,direto,falha_pagamento,
ECOM-00832,03-17-2025,Campinas,sp,site,mobile,fone,Earbuds,292.49,48.77,,15,compra,sim,sim,sim,,99,6,4.1,google_ads,abandonado,
ECOM-00833,2025-08-21,São Paulo,SP,site,mobile,notebook,Ultrabook,1970.78,61.75,sim,0,visualizou,nao,nao,nao,,5,17,3.1,instagram,falha_pagamento,
ECOM-00834,2025-04-14,Uberaba,MG,site,mobile,notebook,Ultrabook,8079.46,"57,71",sim,15,carrinho,sim,nao,nao,,438,8,3.8,email,falha_pagamento,
ECOM-00835,2025-03-27,Uberlândia,MG,site,desktop,notebook,Notebook Office,2076.59,"72,88",sim,10,pagamento,sim,sim,nao,cartao_recusado,497,20,2.1,google_ads,procesado,
ECOM-00836,2025-04-24,Curitiba,PR,app,mobile,smartphone,Moto Plus,3264.83,47.38,sim,15,visualizou,sim,nao,nao,,437,17,"2,8",organico,finalizado,
ECOM-00837,data_invalida,São Paulo,SP,app,mobile,smartfone,Moto Plus,"904,57",67.81,sim,15,pagamento,sim,sim,nao,cartao_recusado,169,1,4.3,google_ads,finalizado,
ECOM-00838,06-20-2025,Goiânia,GO,site,tablet,smartphone,iPhone Z,1364.73,5.97,,0,pagamento,sim,sim,nao,erro_gateway,348,5,4.1,instagram,procesado,
ECOM-00839,2025-08-21,Uberlândia,MG,app,mobile,fone,Earbuds,578.2,49.87,,10,carrinho,sim,nao,nao,,159,8,1,organico,abandonado,
ECOM-00840,2025-04-06,Salvador,BA,site,desktop,fone,Earbuds,393.77,16.17,nao,10,pagamento,sim,sim,nao,erro_gateway,211,13,4.8,organico,,
ECOM-00841,2025-10-23,Salvador,BA,site,mobile,notebook,Ultrabook,5746.93,1.98,,0,carrinho,sim,nao,nao,,239,16,"3,1",direto,abandonado,
ECOM-00842,2025-07-18,campinas,SP,site,desktop,smartphone,Moto Plus,4880.67,22.04,sim,15,visualizou,sim,nao,nao,,571,18,5,instagram,,
ECOM-00843,2025-01-27,Curitiba,PR,site,mobile,smartphone,Galaxy X,4334.04,2.49,nao,10,pagamento,sim,sim,nao,cartao_recusado,373,5,5,google_ads,falha_pagamento,
ECOM-00844,2025-03-26,Campinas,SP,app,tablet,fone,Headset Gamer,"772,53",14.65,,0,compra,sim,sim,sim,,92,13,3.2,google_ads,falha_pagamento,
ECOM-00845,17/06/2025,uberaba,MG,app,mobile,acessorios,Carregador,148.01,73.64,sim,5,carrinho,sim,nao,nao,,359,2,3.7,google_ads,falha_pagamento,
ECOM-00846,2025-08-15,campinas,SP,site,mobile,fone,Fone Bluetooth,849.21,67.24,,0,compra,sim,sim,sim,,445,16,5,instagram,finalizado,
ECOM-00847,2025-06-29,São Paulo,SP,app,mobile,notebook,Notebook Gamer,"4593,39",44.82,nao,0,pagto,nao,nao,nao,,356,15,3.5,organico,,
ECOM-00848,data_invalida,Uberlândia,MG,site,mobile,smartwatch,Watch Pro,495.31,"76,08",,10,carrinho,sim,nao,nao,,5,21,1.6,google_ads,abandonado,
ECOM-00849,2025-07-14,Curitiba,pr,app,mobile,smartfone,Fone Bluetooth,293.34,48.19,,0,visualizou,sim,nao,nao,,,18,2.6,google_ads,,
ECOM-00850,2025-06-22,Curitiba,PR,site,mobile,notbook,Headset Gamer,"554,5",44.28,sim,15,pagamento,sim,sim,nao,,235,15,1,google_ads,finalizado,
ECOM-00851,data_invalida,São Paulo,sp,app,desktop,smartwatch,Smartwatch Fit,812.48,37.43,sim,5,visualizou,nao,nao,nao,,212,13,3.3,instagram,abandonado,
ECOM-00852,2025-10-27,Goiânia,GO,site,mobile,notbook,Notebook Office,7383.89,43.83,sim,10,compra,sim,sim,sim,,125,22,4.1,instagram,procesado,
ECOM-00853,2025-06-13,Campinas,SP,app,desktop,acessorios,Teclado,98.41,67.56,sim,0,visualizou,nao,nao,nao,,353,11,"4,4",organico,procesado,
ECOM-00854,2025-05-24,Goiânia,GO,app,desktop,smartphone,iPhone Z,3172.7,46.08,sim,20,visualizou,sim,nao,nao,,214,17,3.3,instagram,procesado,
ECOM-00855,2025-09-03,Campinas,SP,site,mobile,notbook,Ultrabook,8716.96,62.96,,0,visualizou,sim,nao,nao,,316,21,4.2,google_ads,abandonado,
ECOM-00856,2025-07-31,Campinas,SP,site,mobile,smartphone,Redmi Pro,"2249,62",9.33,sim,10,pagamento,sim,sim,nao,pix_expirado,400,11,4.7,google_ads,,
ECOM-00857,2025-05-10,Curitiba,PR,site,tablet,notebook,Notebook Gamer,8898.12,"30,12",sim,15,pagamento,sim,sim,nao,limite_insuficiente,56,10,2.9,instagram,finalizado,
ECOM-00858,09-26-2025,Salvador,BA,site,mobile,notebook,Notebook Office,2415.99,3.95,sim,5,compra,sim,sim,sim,,5,19,2.8,email,finalizado,
ECOM-00859,21/07/2025,São Paulo,SP,site,desktop,smartwatch,Smartwatch Fit,2444.33,"22,13",sim,20,carrinho,sim,nao,nao,,,18,2.4,google_ads,,
ECOM-00860,24/03/2025,São Paulo,SP,site,desktop,acessorios,Mouse,111.5,65.65,nao,0,visualizou,nao,nao,nao,,587,8,3.7,email,abandonado,
ECOM-00861,2025-06-09,Uberlândia,MG,site,mobile,smartphone,iPhone Z,969.47,53.01,,5,carrinho,sim,nao,nao,,250,15,3.9,organico,finalizado,
ECOM-00862,2025-01-01,Uberlândia,MG,site,desktop,smartphone,iPhone Z,5671.57,"39,3",,0,compra,sim,sim,sim,,306,16,"2,4",direto,abandonado,
ECOM-00863,2025-01-21,Uberlândia,MG,app,mobile,smartwatch,Watch Pro,1275.78,21.44,nao,5,carrinho,sim,nao,nao,,389,2,"3,1",instagram,abandonado,
ECOM-00864,07-03-2025,Campinas,SP,site,desktop,smartphone,iPhone Z,1183.86,53.12,sim,15,visualizou,nao,nao,nao,,296,8,5,email,abandonado,
ECOM-00865,2025-04-12,Curitiba,PR,site,desktop,notebook,Ultrabook,"8959,71",70.83,,15,pagamento,sim,sim,nao,limite_insuficiente,338,16,4.3,instagram,procesado,
ECOM-00866,2025-09-14,Curitiba,PR,site,mobile,fone,Headset Gamer,293.43,35.82,sim,0,pagamento,sim,sim,nao,limite_insuficiente,102,9,4.2,instagram,falha_pagamento,
ECOM-00867,2025-07-07,Uberlândia,MG,app,desktop,smartphone,Galaxy X,2262.29,73.78,nao,0,pagamento,sim,sim,nao,limite_insuficiente,91,16,3.6,google_ads,procesado,
ECOM-00868,2025-05-15,uberaba,MG,app,mobile,smartfone,Moto Plus,2753.5,68.38,sim,15,visualizou,nao,nao,nao,,236,17,4.2,instagram,procesado,
ECOM-00869,05/08/2025,Salvador,BA,site,mobile,acessorios,Teclado,187.01,"19,59",,10,visualizou,sim,nao,nao,,313,13,4.3,email,procesado,
ECOM-00870,data_invalida,Uberlândia,MG,site,tablet,smartphone,iPhone Z,1506.86,"72,17",nao,5,pagamento,sim,sim,nao,erro_gateway,99,13,5,google_ads,finalizado,
ECOM-00871,2025-07-10,Salvador,ba,site,mobile,smartwatch,Watch Pro,2179.93,"52,46",sim,20,visualizou,sim,nao,nao,,238,22,4.2,instagram,procesado,
ECOM-00872,2025-03-23,São Paulo,SP,site,mobile,smartphone,Moto Plus,4651.61,24.22,nao,20,visualizou,sim,nao,nao,,507,25,4.3,instagram,,
ECOM-00873,09-04-2025,Goiânia,GO,app,desktop,smartphone,Galaxy X,2791.94,15.86,nao,0,visualizou,sim,nao,nao,,573,23,5,google_ads,abandonado,
ECOM-00874,2025-07-12,Uberlândia,MG,app,desktop,notbook,Moto Plus,4184.38,31.61,nao,20,visualizou,nao,nao,nao,,5,9,3.5,organico,procesado,
ECOM-00875,2025-03-24,Curitiba,PR,site,mobile,smartphone,Moto Plus,5395.72,71.47,sim,15,pagamento,sim,sim,nao,limite_insuficiente,375,6,4.4,google_ads,falha_pagamento,
ECOM-00876,2025-02-13,Uberaba,mg,site,desktop,notebook,Ultrabook,7780.72,30.99,sim,5,visualizou,nao,nao,nao,,82,9,3.9,organico,,
ECOM-00877,08-30-2025,Uberlândia,MG,app,mobile,smartphone,Moto Plus,2011.39,69.35,sim,0,pagamento,sim,sim,nao,limite_insuficiente,405,11,3.8,instagram,abandonado,
ECOM-00878,2025-06-15,São Paulo,SP,app,mobile,fone,Fone Bluetooth,"431,27",58.1,nao,15,visualizou,nao,nao,nao,,157,11,5,direto,procesado,
ECOM-00879,data_invalida,Uberaba,MG,app,desktop,smartphone,Moto Plus,"5700,36",69.92,nao,15,compra,sim,sim,sim,,189,8,3.0,email,falha_pagamento,
ECOM-00880,2025-10-14,Campinas,SP,app,mobile,notebook,Notebook Office,6372.39,"50,4",,10,visualizou,sim,nao,nao,,53,16,"4,5",google_ads,falha_pagamento,
ECOM-00881,2025-03-22,Goiânia,GO,app,desktop,smartwatch,Smartwatch Fit,665.6,33.6,,0,compra,sim,sim,sim,,161,33,4.8,organico,procesado,
ECOM-00882,2025-06-30,Goiânia,GO,site,mobile,acessorios,Mouse,88.28,24.02,nao,0,pagamento,sim,sim,nao,erro_gateway,431,5,4.7,email,finalizado,
ECOM-00883,03-18-2025,Uberlândia,MG,site,mobile,notebook,Notebook Office,4767.56,51.0,sim,10,compra,sim,sim,nao,cartao_recusado,146,1,2.9,organico,falha_pagamento,
ECOM-00884,2025-09-29,Curitiba,PR,site,mobile,smartfone,Redmi Pro,1741.15,73.59,,0,pagamento,sim,sim,nao,pix_expirado,429,15,4.4,organico,procesado,
ECOM-00885,data_invalida,Salvador,BA,app,desktop,notebook,Ultrabook,8941.4,49.29,sim,5,pagamento,sim,sim,nao,limite_insuficiente,7,7,2.0,email,abandonado,
ECOM-00886,2025-07-15,Goiânia,GO,app,mobile,smartphone,iPhone Z,4199.91,5.69,nao,5,visualizou,sim,nao,nao,,147,4,4.7,organico,,
ECOM-00887,2025-08-14,Salvador,BA,app,tablet,notebook,Notebook Office,8143.85,"47,7",sim,0,visualizou,sim,nao,nao,,555,14,"4,5",email,finalizado,
ECOM-00888,2025-09-23,Curitiba,pr,site,desktop,smartphone,Moto Plus,5379.24,7.34,nao,0,pagamento,sim,sim,nao,pix_expirado,174,14,2.8,organico,finalizado,
ECOM-00889,02-11-2025,Salvador,BA,app,mobile,smartphone,Redmi Pro,2275.43,58.63,sim,20,compra,sim,sim,sim,,234,7,"3,0",direto,procesado,
ECOM-00890,2025-01-19,Curitiba,PR,app,mobile,notebook,Notebook Office,"6141,68",2.69,sim,0,carrinho,sim,nao,nao,,320,19,3.3,email,,
ECOM-00891,2025-08-29,Uberaba,MG,site,mobile,notebook,Ultrabook,8354.78,"35,74",,0,pagamento,sim,sim,nao,,431,8,5,organico,,
ECOM-00892,2025-02-16,Goiânia,GO,app,tablet,acessorios,Teclado,64.06,3.61,nao,0,compra,sim,sim,sim,,389,11,4.1,email,,
ECOM-00893,data_invalida,Curitiba,PR,site,mobile,smartphone,Galaxy X,1943.62,24.17,nao,15,visualizou,sim,nao,nao,,445,7,4.8,direto,falha_pagamento,
ECOM-00894,07-18-2025,Campinas,SP,site,mobile,smartphone,iPhone Z,2601.9,42.34,sim,0,visualizou,nao,nao,nao,,193,4,3.9,instagram,procesado,
ECOM-00895,2025-03-03,Uberaba,MG,site,mobile,smartphone,iPhone Z,4569.16,30.01,nao,5,carrinho,sim,nao,nao,,48,27,3.3,google_ads,procesado,
ECOM-00896,2025-03-26,Goiânia,GO,site,mobile,acessorios,Cabo USB-C,231.2,"68,33",sim,0,visualizou,sim,nao,nao,,187,4,3.4,organico,finalizado,
ECOM-00897,26/04/2025,São Paulo,SP,app,tablet,smartphone,Galaxy X,3090.26,31.44,nao,5,visualizou,nao,nao,nao,,190,9,4.4,instagram,finalizado,
ECOM-00898,11/04/2025,Uberlândia,MG,site,mobile,smartphone,iPhone Z,2413.13,32.41,sim,15,carrinho,sim,nao,nao,,212,3,4.7,google_ads,falha_pagamento,
ECOM-00899,2025-04-28,Uberlândia,MG,app,mobile,smartphone,Redmi Pro,"3887,64",52.81,sim,10,compra,sim,sim,sim,,288,21,3.1,instagram,falha_pagamento,
ECOM-00900,23/05/2025,Goiânia,GO,site,mobile,smartphone,Moto Plus,6276.74,"50,25",nao,10,compra,sim,sim,nao,cartao_recusado,202,22,4.5,google_ads,,
ECOM-00901,17/06/2025,São Paulo,SP,app,mobile,smartphone,Moto Plus,"4472,18",37.09,,15,carrinho,sim,nao,nao,,319,8,3.8,google_ads,finalizado,
ECOM-00902,2025-09-01,Uberlândia,MG,site,mobile,smartphone,Redmi Pro,5065.84,69.66,nao,0,carrinho,sim,nao,nao,,302,17,4.5,google_ads,falha_pagamento,
ECOM-00903,2025-09-30,Uberaba,MG,app,mobile,smartphone,iPhone Z,5354.13,31.19,sim,0,visualizou,sim,nao,nao,,,18,3.8,instagram,falha_pagamento,
ECOM-00904,2025-06-13,Uberaba,MG,site,desktop,smartphone,Galaxy X,6295.5,"18,46",nao,20,compra,sim,sim,sim,,329,15,3.7,organico,procesado,
ECOM-00905,09/09/2025,Uberaba,MG,app,desktop,smartwatch,Watch Pro,1835.5,7.19,,5,carrinho,sim,nao,nao,,56,1,3.3,google_ads,,
ECOM-00906,2025-08-01,Goiânia,GO,site,desktop,smartphone,Galaxy X,1664.55,"36,7",,5,carrinho,sim,nao,nao,,407,12,4.3,instagram,,
ECOM-00907,2025-07-27,Curitiba,PR,site,desktop,smartphone,Redmi Pro,5864.9,47.56,sim,20,visualizou,sim,nao,nao,,173,9,3.8,instagram,procesado,
ECOM-00908,08-09-2025,Goiânia,GO,site,desktop,smartphone,Galaxy X,"3282,39",33.6,nao,0,visualizou,nao,nao,nao,,100,13,"4,6",instagram,procesado,
ECOM-00909,10/09/2025,Uberaba,MG,site,mobile,notebook,Notebook Gamer,6739.82,8.09,,0,compra,sim,sim,sim,,5,12,3.5,organico,falha_pagamento,
ECOM-00910,2025-08-10,Salvador,BA,site,desktop,smartphone,Moto Plus,"3645,01",78.24,nao,5,visualizou,sim,nao,nao,,325,6,3.0,direto,falha_pagamento,
ECOM-00911,2025-06-23,Uberaba,MG,site,tablet,smartphone,iPhone Z,"4633,79",54.13,sim,0,compra,sim,sim,sim,,39,4,3.0,direto,falha_pagamento,
ECOM-00912,data_invalida,Uberlândia,MG,app,mobile,notebook,Ultrabook,"6106,38",4.15,,0,compra,sim,sim,sim,,92,5,5,email,procesado,
ECOM-00913,28/08/2025,goiânia,GO,app,mobile,fone,Fone Bluetooth,882.7,22.02,,5,carrinho,sim,nao,nao,,123,14,"4,1",organico,,
ECOM-00914,20/02/2025,Campinas,SP,app,mobile,notebook,Notebook Office,4219.37,53.03,,5,visualizou,sim,nao,nao,,5,26,3.5,email,,
ECOM-00915,2025-08-12,Uberlândia,MG,site,mobile,fone,Earbuds,648.08,36.96,sim,20,carrinho,sim,nao,nao,,284,21,3.6,organico,finalizado,
ECOM-00916,06-07-2025,curitiba,pr,site,desktop,smartphone,Moto Plus,3455.79,40.95,,15,carrinho,sim,nao,nao,,558,1,5,google_ads,falha_pagamento,
ECOM-00917,2025-04-04,Campinas,sp,site,mobile,fone,Earbuds,712.17,"37,04",sim,0,visualizou,sim,nao,nao,,267,6,5,direto,abandonado,
ECOM-00918,2025-09-15,São Paulo,SP,site,mobile,fone,Headset Gamer,"800,21",41.46,sim,15,carrinho,sim,nao,nao,,399,20,3.5,email,,
ECOM-00919,2025-04-18,Uberaba,MG,site,desktop,smartwatch,Watch Pro,1131.48,67.47,nao,0,carrinho,sim,nao,nao,,246,13,3.9,instagram,falha_pagamento,
ECOM-00920,2025-01-02,Goiânia,GO,site,mobile,smartwatch,Watch Pro,2405.87,12.8,sim,0,compra,sim,sim,sim,,250,13,4.0,google_ads,abandonado,
ECOM-00921,2025-06-19,Curitiba,PR,app,desktop,smartphone,Galaxy X,4531.33,5.65,,0,pagamento,sim,sim,nao,limite_insuficiente,,10,3.0,google_ads,finalizado,
ECOM-00922,05-07-2025,Campinas,SP,site,mobile,notebook,Notebook Office,"9169,39",21.79,,20,carrinho,sim,nao,nao,,257,23,4.8,direto,finalizado,
ECOM-00923,2025-07-11,goiânia,GO,site,desktop,fone,Headset Gamer,530.75,"79,33",,5,pagamento,sim,sim,nao,pix_expirado,206,6,4.5,instagram,finalizado,
ECOM-00924,06-09-2025,São Paulo,sp,app,mobile,acessorios,Mouse,341.11,25.82,nao,10,visualizou,nao,nao,nao,,30,8,3.3,google_ads,,
ECOM-00925,2025-02-06,Curitiba,PR,app,desktop,smartphone,Redmi Pro,"1076,72",44.02,sim,15,compra,sim,sim,sim,,81,8,2.3,organico,falha_pagamento,
ECOM-00926,2025-10-09,Uberlândia,MG,app,mobile,smartphone,Redmi Pro,4223.24,"79,13",nao,15,carrinho,sim,nao,nao,,394,6,"2,8",instagram,falha_pagamento,
ECOM-00927,2025-07-14,curitiba,PR,site,mobile,notebook,Notebook Office,"6799,22",78.89,nao,0,pagamento,sim,sim,nao,erro_gateway,116,20,4.5,organico,abandonado,
ECOM-00928,2025-02-23,Uberlândia,MG,app,desktop,acessorios,Teclado,325.44,79.75,sim,0,visualizou,sim,nao,nao,,437,10,5,google_ads,finalizado,
ECOM-00929,04-18-2025,Campinas,SP,app,mobile,fone,Earbuds,154.96,76.4,nao,0,visualizou,sim,nao,nao,,123,16,4.3,instagram,abandonado,
ECOM-00930,02-20-2025,Uberlândia,MG,site,mobile,smartphone,iPhone Z,2626.31,51.29,sim,20,visualizou,sim,nao,nao,,73,15,5,organico,abandonado,
ECOM-00931,09-23-2025,Uberaba,MG,site,mobile,notebook,Notebook Gamer,3856.1,1.61,sim,5,visualizou,sim,nao,nao,,187,8,3.3,instagram,abandonado,
ECOM-00932,2025-01-31,Salvador,BA,site,desktop,acessorios,Carregador,"290,35",49.34,nao,15,visualizou,nao,nao,nao,,538,8,2.1,instagram,,
ECOM-00933,2025-01-30,São Paulo,SP,app,mobile,fone,Fone Bluetooth,480.78,7.05,nao,0,compra,sim,sim,sim,,350,1,4.7,instagram,procesado,
