registro_id,data_pedido,cidade,uf,cliente_id,prime,categoria_produto,produto,vendedor_tipo,valor_produto,valor_frete,prazo_estimado_dias,tempo_processamento_h,tempo_transporte_h,distancia_cd_cliente_km,volume_pacotes_rota,clima_rota,evento_sazonal,entrega_atrasada,avaliacao_cliente,devolucao,motivo_devolucao,produto_wishlist,abandonou_carrinho,comprado_junto,status_pedido,observacao
AMZ-00695,2025-04-28,Uberaba,MG,C466,sim,casa,Filtro de Água,amazon,946.94,"82,68",7,19,25,129.62,43,nublado,nenhum,nao,3.3,nao,,nao,nao,,procesado,
AMZ-00696,06/04/2025,Curitiba,pr,C263,sim,casa,Panela,marketplace,"63,35",0,3,14,44,24.75,44,sol,nenhum,nao,4.5,nao,,nao,nao,,,
AMZ-00697,2025-04-05,Curitiba,PR,C474,nao,eletronico,Livro Técnico,amazon,381.31,37.64,5,8,55,104.59,117,chuva,nenhum,nao,4.9,nao,,,nao,,entregue,
AMZ-00698,2025-01-10,Salvador,BA,C175,nao,livros,HQ Colecionável,amazon,2541.78,21.45,1,8,23,"50,56",91,chuva,nenhum,sim,2.0,nao,,sim,nao,,devolvido,
AMZ-00699,2025-01-06,Rio de Janeiro,rj,C73,sim,vestuario,Mochila,amazon,737.96,0,3,12,38,142.03,43,chuva,nenhum,sim,1,nao,,nao,sim,sim,procesado,
AMZ-00700,2025-10-11,campinas,SP,C550,sim,supermercado,Detergente,marketplace,1158.27,0,1,11,21,79.74,109,sol,prime_day,sim,"3,2",nao,,sim,nao,sim,devolvido,
AMZ-00701,2025-06-22,Uberaba,MG,C479,nao,vestuario,Camiseta,marketplace,2122.95,89.98,2,7,36,154.52,47,nublado,nenhum,nao,5,sim,,nao,nao,sim,entregue,
AMZ-00702,2025-03-03,Salvador,BA,C579,sim,eletronicos,Smartphone,amazon,2315.24,0,4,8,31,129.44,59,chuva,nenhum,nao,"2,9",nao,,nao,nao,sim,entregue,
AMZ-00703,19/07/2025,Curitiba,PR,C206,nao,casa,Lâmpada LED,amazon,209.82,78.11,3,21,64,155.46,126,chuva,black_friday,sim,4.2,nao,,sim,nao,nao,cancelado,
AMZ-00704,2025-01-19,Uberlândia,MG,C12,nao,eletronicos,Fone Bluetooth,marketplace,"1937,92",22.87,1,20,12,1,87,sol,nenhum,sim,1.3,nao,,sim,nao,sim,entregue,
AMZ-00705,07-20-2025,Goiânia,GO,C407,sim,supermercado,Sabonete,amazon,1701.91,0,4,1,20,1,66,sol,black_friday,nao,4.1,nao,,sim,nao,sim,procesado,
AMZ-00706,2025-08-31,Curitiba,PR,C546,nao,supermercado,Café,amazon,2230.52,65.4,5,4,31,"117,93",75,sol,nenhum,sim,2.7,nao,,sim,nao,,devolvido,
AMZ-00707,2025-09-03,São Paulo,SP,C236,nao,eletronicos,Smartphone,marketplace,2020.96,74.26,4,1,2,33.07,135,nublado,nenhum,nao,5,nao,,,nao,,entregue,
AMZ-00708,2025-02-28,Curitiba,PR,C53,nao,supermercado,Arroz,amazon,2948.85,"80,58",1,11,56,124.44,7,nublado,nenhum,sim,3.6,nao,,,nao,,cancelado,
AMZ-00709,2025-06-07,Curitiba,pr,C165,sim,supermercado,Arroz,amazon,2337.66,0,4,18,57,285.15,27,nublado,natal,nao,5,nao,,nao,sim,nao,,
AMZ-00710,2025-05-06,campinas,SP,C68,sim,eletronicos,Echo Dot,amazon,3089.59,0,7,6,22,70.91,89,sol,nenhum,nao,3.8,nao,,nao,nao,,entregue,
AMZ-00711,04-04-2025,Goiânia,go,C563,sim,livros,HQ Colecionável,marketplace,1292.3,0,1,15,2,69.64,130,nublado,black_friday,sim,2.5,nao,,,nao,sim,procesado,
AMZ-00712,2025-05-28,Campinas,SP,C261,sim,eletronicos,Carregador USB-C,marketplace,2345.75,0,4,6,33,48.57,99,nublado,prime_day,nao,4.2,nao,,,nao,,,
AMZ-00713,2025-02-05,São Paulo,SP,C357,sim,eletronicos,Echo Dot,amazon,"1082,93",0,4,7,34,139.67,49,sol,prime_day,nao,"2,6",nao,,sim,nao,sim,entregue,
AMZ-00714,2025-09-28,Uberaba,MG,C521,sim,eletronicos,Fire TV,marketplace,2759.78,61.0,10,19,2,155.77,48,sol,prime_day,nao,5,nao,,nao,nao,sim,procesado,
AMZ-00715,2025-09-21,Salvador,BA,C33,nao,supermercado,Café,marketplace,"3445,01",31.41,3,16,22,"124,96",83,sol,nenhum,sim,4.2,nao,,sim,sim,sim,cancelado,
AMZ-00716,2025-09-11,Salvador,BA,C229,sim,supermercado,Café,amazon,2172.03,0,5,1,10,208.43,59,nublado,nenhum,nao,"4,2",nao,,nao,sim,,entregue,
AMZ-00717,04-18-2025,Uberaba,MG,C241,sim,vestuario,Jaqueta,marketplace,1981.31,0,1,10,2,256.99,37,temporal,prime_day,sim,2.1,nao,,,sim,,cancelado,
AMZ-00718,data_invalida,Uberlândia,MG,C250,sim,livros,Livro Fantasia,marketplace,2657.22,75.14,4,13,12,151.63,12,sol,natal,nao,3.9,nao,,nao,nao,sim,cancelado,
AMZ-00719,2025-01-06,Rio de Janeiro,RJ,C466,nao,eletronicos,Fire TV,marketplace,1169.14,73.52,5,8,2,"171,25",18,sol,natal,nao,4.3,nao,,,nao,,,
AMZ-00720,2025-03-24,salvador,BA,C435,nao,eletronicos,Echo Dot,amazon,"735,01",28.1,4,5,63,44.49,1,sol,nenhum,nao,3.0,nao,,sim,nao,,devolvido,
AMZ-00721,2025-05-16,Uberlândia,MG,C588,nao,eletronicos,Smartphone,marketplace,1340.18,17.76,4,11,41,28.38,67,sol,prime_day,nao,1.9,nao,,,nao,,,
AMZ-00722,2025-05-25,Goiânia,GO,C547,sim,livros,HQ Colecionável,amazon,1639.69,"36,27",1,25,12,"97,82",48,sol,black_friday,sim,2.2,nao,,sim,sim,,cancelado,
AMZ-00723,2025-07-24,Goiânia,GO,C118,nao,eletronicos,Fone Bluetooth,amazon,886.27,86.94,10,4,17,1,44,nublado,nenhum,nao,4.9,nao,,nao,nao,nao,cancelado,
AMZ-00724,2025-08-31,São Paulo,SP,C129,nao,vestuario,Jaqueta,amazon,539.28,38.07,3,18,18,27.32,98,sol,nenhum,nao,3.8,nao,,sim,nao,sim,procesado,
AMZ-00725,2025-08-11,Salvador,BA,C167,sim,livros,Livro Fantasia,amazon,"1852,08",0,3,5,78,197.88,113,nublado,nenhum,sim,2.0,nao,,nao,nao,sim,entregue,
AMZ-00726,13/07/2025,Curitiba,PR,C372,nao,eletronicos,Carregador USB-C,marketplace,3003.9,45.3,4,19,19,134.18,171,nublado,nenhum,nao,3.9,nao,,,nao,nao,procesado,
AMZ-00727,2025-06-04,Rio de Janeiro,RJ,C497,sim,livros,Kindle eBook,marketplace,"2985,72",0,4,11,41,1,66,chuva,natal,nao,3.7,nao,,sim,sim,sim,devolvido,
AMZ-00728,2025-02-23,Uberlândia,MG,C98,sim,eletronicos,Smartphone,marketplace,2358.11,0,3,9,22,163.57,62,chuva,nenhum,nao,5,nao,,sim,sim,nao,devolvido,
AMZ-00729,2025-03-26,Curitiba,PR,C147,nao,supermercado,Detergente,amazon,1934.96,77.43,5,9,50,1,109,sol,nenhum,sim,2.2,nao,,sim,nao,sim,procesado,
AMZ-00730,09/08/2025,Rio de Janeiro,RJ,C447,nao,supermercado,Sabonete,marketplace,773.3,"32,22",7,10,3,"149,48",85,chuva,nenhum,nao,5.0,nao,,,nao,sim,entregue,
AMZ-00731,2025-07-19,Curitiba,PR,C219,nao,livros,Kindle eBook,amazon,3333.61,36.08,10,11,23,"171,17",111,chuva,black_friday,nao,3.8,nao,,sim,sim,,entregue,
AMZ-00732,2025-08-20,Campinas,SP,C113,nao,livros,Kindle eBook,marketplace,2102.45,9.2,2,31,36,207.86,94,chuva,nenhum,sim,1,nao,,,sim,,procesado,
AMZ-00733,2025-06-02,Rio de Janeiro,RJ,C352,sim,casa,Organizador,amazon,3186.94,0,1,13,14,"83,29",11,chuva,nenhum,sim,3.2,nao,,,nao,sim,entregue,
AMZ-00734,2025-06-01,São Paulo,SP,C156,sim,eletronicos,Fire TV,marketplace,2208.87,16.57,1,16,10,118.54,72,nublado,nenhum,sim,3.8,nao,,,nao,nao,,
AMZ-00735,03-02-2025,Rio de Janeiro,RJ,C563,sim,eletronicos,Echo Dot,amazon,168.73,0,3,14,32,27.93,100,chuva,prime_day,nao,3.9,nao,,,nao,sim,devolvido,
AMZ-00736,2025-03-05,Goiânia,GO,C340,nao,casa,Filtro de Água,marketplace,3087.88,53.62,1,16,63,117.69,68,chuva,nenhum,sim,3.8,nao,,nao,nao,,,
AMZ-00737,07-20-2025,São Paulo,SP,C288,nao,livros,HQ Colecionável,amazon,1323.88,9.42,1,1,40,62.83,30,sol,nenhum,sim,3.0,nao,,nao,sim,,procesado,
AMZ-00738,08-23-2025,Goiânia,go,C129,sim,eletronicos,Carregador USB-C,amazon,1891.35,0,5,1,34,123.27,130,nublado,prime_day,sim,3.6,nao,,nao,nao,sim,procesado,
AMZ-00739,2025-08-27,Campinas,SP,C55,nao,vestuario,Mochila,amazon,2703.77,34.45,4,8,42,"213,86",97,nublado,black_friday,nao,4.6,nao,,,sim,nao,,
AMZ-00740,2025-01-26,Rio de Janeiro,RJ,C582,sim,vestuario,Jaqueta,marketplace,1994.72,58.33,1,6,40,98.32,103,nublado,black_friday,sim,1.8,nao,,nao,nao,sim,cancelado,
AMZ-00741,15/07/2025,Curitiba,PR,C25,nao,eletronicos,Echo Dot,marketplace,38.04,68.48,10,4,34,121.32,49,sol,prime_day,nao,"2,7",sim,produto_danificado,sim,nao,nao,devolvido,
AMZ-00742,2025-07-02,São Paulo,SP,C186,nao,casa,Lâmpada LED,amazon,186.11,51.28,10,13,60,114.64,53,chuva,nenhum,nao,3.8,nao,,nao,nao,,devolvido,
AMZ-00743,2025-03-07,Goiânia,GO,C327,nao,eletronicos,Carregador USB-C,amazon,1721.51,"16,35",7,2,44,30.63,14,nublado,nenhum,nao,5,nao,,nao,nao,nao,procesado,
AMZ-00744,10-08-2025,Salvador,BA,C573,nao,casa,Filtro de Água,amazon,2699.99,18.58,4,17,48,177.29,152,nublado,nenhum,nao,2.8,nao,,nao,sim,,devolvido,
AMZ-00745,2025-08-19,Goiânia,GO,C578,nao,livros,HQ Colecionável,amazon,1536.93,70.14,5,19,34,"199,4",81,sol,black_friday,nao,5,nao,,,sim,,devolvido,
AMZ-00746,2025-06-02,Rio de Janeiro,RJ,C567,sim,vestuario,Mochila,amazon,"1112,48",10.06,2,12,13,106.15,97,nublado,nenhum,nao,5,nao,,sim,nao,sim,devolvido,
AMZ-00747,2025-03-29,Uberaba,MG,C120,sim,casa,Organizador,amazon,3386.06,0,7,11,28,1,106,nublado,nenhum,nao,3.5,nao,,sim,nao,sim,cancelado,
AMZ-00748,2025-05-12,Uberaba,MG,C352,nao,eletronicos,Fire TV,marketplace,587.95,32.7,3,8,32,29.11,33,sol,nenhum,nao,4.3,nao,,nao,sim,nao,cancelado,
AMZ-00749,2025-03-06,Uberaba,MG,C117,sim,livros,Kindle eBook,marketplace,894.16,0,4,6,91,1,77,sol,nenhum,sim,5.0,nao,,,nao,nao,devolvido,
AMZ-00750,2025-06-13,Campinas,sp,C287,sim,vestuario,Camiseta,marketplace,2697.07,0,10,9,3,204.98,119,sol,prime_day,nao,"3,0",nao,,nao,nao,,,
AMZ-00751,2025-06-25,Rio de Janeiro,RJ,C170,sim,eletronicos,Fire TV,amazon,151.44,71.37,7,3,24,84.04,183,sol,nenhum,nao,4.4,nao,,nao,nao,sim,entregue,
AMZ-00752,2025-04-13,Uberlândia,MG,C146,sim,eletronicos,Echo Dot,marketplace,3307.57,0,1,20,2,258.61,98,chuva,prime_day,nao,2.9,nao,,sim,nao,nao,,
AMZ-00753,data_invalida,São Paulo,SP,C5,nao,eletronicos,Smartphone,marketplace,3480.78,83.64,2,11,20,36.86,56,chuva,nenhum,nao,3.9,nao,,sim,nao,nao,procesado,
AMZ-00754,02-15-2025,Goiânia,GO,C63,sim,eletronicos,Fone Bluetooth,marketplace,1458.46,0,5,16,29,166.66,1,chuva,nenhum,nao,"4,6",nao,,sim,nao,,devolvido,
AMZ-00755,2025-01-20,uberlândia,MG,C389,sim,vestuario,Tênis,amazon,"2368,13",0,7,7,58,1,17,sol,nenhum,nao,3.3,sim,falsificado,nao,nao,,cancelado,
AMZ-00756,2025-04-09,Campinas,SP,C154,nao,eletronicos,Echo Dot,amazon,53.55,88.41,1,10,40,132.94,47,sol,black_friday,sim,1.4,sim,,nao,nao,nao,cancelado,
AMZ-00757,2025-08-05,Salvador,BA,C8,sim,eletronicos,Smartphone,marketplace,3316.97,0,3,4,20,122.13,38,sol,nenhum,nao,4.7,nao,,nao,nao,nao,procesado,
AMZ-00758,01-03-2025,Curitiba,PR,C121,sim,casa,Lâmpada LED,amazon,1200.76,0,7,18,30,142.89,34,nublado,nenhum,sim,2.1,nao,,nao,nao,nao,,
AMZ-00759,2025-01-14,São Paulo,SP,C335,nao,supermercado,Sabonete,amazon,1563.76,39.24,7,17,53,96.36,69,chuva,nenhum,nao,2.9,nao,,,nao,nao,procesado,
AMZ-00760,2025-07-21,Goiânia,GO,C389,sim,casa,Panela,marketplace,1680.18,0,3,12,2,"60,93",83,sol,nenhum,nao,3.3,sim,NA,,nao,,entregue,
AMZ-00761,09-24-2025,Rio de Janeiro,RJ,C397,nao,livros,HQ Colecionável,marketplace,1317.13,27.46,10,12,29,332.16,87,chuva,nenhum,nao,5,nao,,nao,sim,sim,,
AMZ-00762,2025-01-24,Curitiba,PR,C329,nao,casa,Filtro de Água,marketplace,3409.14,"72,37",2,22,70,120.9,65,chuva,nenhum,sim,4.0,nao,,nao,nao,,procesado,
AMZ-00763,2025-03-10,Rio de Janeiro,RJ,C588,nao,supermercado,Sabonete,amazon,1567.0,36.26,7,1,20,136.28,57,temporal,nenhum,nao,4.6,nao,,sim,sim,,entregue,
AMZ-00764,10/04/2025,goiânia,GO,C123,nao,eletronicos,Fone Bluetooth,marketplace,1650.72,83.38,3,29,40,231.65,29,nublado,black_friday,nao,"4,7",nao,,nao,nao,,devolvido,
AMZ-00765,2025-01-18,Uberaba,MG,C597,sim,eletronico,Lâmpada LED,marketplace,2419.73,0,4,15,31,185.49,62,nublado,black_friday,nao,4.2,nao,,,sim,,cancelado,
AMZ-00766,2025-09-21,Uberlândia,MG,C245,sim,eletronicos,Fire TV,amazon,"772,5",0,10,22,20,200.31,50,nublado,nenhum,sim,2.9,nao,,,nao,sim,,
AMZ-00767,2025-02-13,Goiânia,GO,C216,sim,supermercado,Arroz,marketplace,1705.59,0,2,9,57,75.53,151,chuva,nenhum,sim,2.7,nao,,sim,nao,sim,entregue,
AMZ-00768,data_invalida,Uberaba,MG,C49,nao,casa,Organizador,marketplace,1216.02,30.73,1,14,12,7.02,163,sol,natal,sim,2.1,nao,,sim,nao,,entregue,
AMZ-00769,2025-07-29,São Paulo,SP,C356,nao,eletronicos,Fire TV,marketplace,2182.92,35.11,2,9,46,130.94,110,sol,nenhum,sim,4.3,nao,,,nao,sim,cancelado,
AMZ-00770,2025-07-04,Rio de Janeiro,RJ,C563,sim,casa,Filtro de Água,marketplace,"29,68",71.11,4,17,68,1,39,sol,nenhum,nao,5,nao,,,nao,nao,,
AMZ-00771,2025-10-15,Campinas,SP,C418,sim,eletronicos,Fire TV,amazon,"1218,71",0,1,18,35,321.91,97,nublado,black_friday,sim,2.4,nao,,,nao,,,
AMZ-00772,2025-01-04,Uberlândia,MG,C325,sim,livros,Kindle eBook,amazon,713.17,57.26,5,20,31,167.21,93,nublado,nenhum,nao,3.7,nao,,sim,nao,,,
AMZ-00773,2025-06-30,Rio de Janeiro,RJ,C250,nao,casa,Filtro de Água,amazon,"641,54","17,81",2,17,12,83.54,65,nublado,nenhum,sim,1.1,nao,,sim,nao,,entregue,
AMZ-00774,2025-05-30,Uberaba,MG,C25,sim,vestuario,Camiseta,amazon,2119.27,82.3,5,23,2,230.02,199,temporal,nenhum,nao,3.1,sim,arrependimento,sim,nao,,cancelado,
AMZ-00775,2025-02-27,Salvador,BA,C490,nao,casa,Lâmpada LED,amazon,143.62,49.48,2,18,53,59.06,109,sol,nenhum,sim,4.9,nao,,nao,nao,sim,cancelado,
AMZ-00776,2025-02-06,Curitiba,pr,C525,sim,livros,Livro Técnico,marketplace,"1900,05",0,2,16,52,18.77,112,sol,black_friday,sim,1.7,sim,arrependimento,,sim,sim,procesado,
AMZ-00777,2025-01-14,São Paulo,SP,C414,sim,vestuario,Camiseta,marketplace,464.29,0,5,14,21,155.26,44,nublado,nenhum,nao,3.6,nao,,nao,nao,nao,procesado,
AMZ-00778,2025-05-05,São Paulo,SP,C579,sim,eletronicos,Fone Bluetooth,amazon,2362.71,0,5,9,30,40.66,1,chuva,nenhum,nao,3.9,nao,,,nao,sim,procesado,
AMZ-00779,2025-07-27,Goiânia,GO,C251,sim,vestuario,Tênis,marketplace,2611.68,0,10,19,51,121.89,69,sol,prime_day,nao,"2,6",nao,,sim,nao,sim,entregue,
AMZ-00780,09-11-2025,campinas,SP,C280,sim,vestuario,Tênis,marketplace,1740.52,0,4,24,43,198.61,103,sol,nenhum,nao,2.2,sim,produto_errado,,nao,sim,devolvido,
AMZ-00781,05/01/2025,Uberaba,MG,C154,sim,livros,Livro Técnico,marketplace,2433.75,0,10,6,6,1,137,sol,nenhum,nao,"4,7",nao,,,nao,sim,entregue,
AMZ-00782,21/04/2025,Campinas,SP,C328,nao,eletronicos,Fire TV,marketplace,2136.82,82.44,4,7,37,63.58,128,nublado,nenhum,nao,2.6,sim,atraso,,nao,,entregue,
AMZ-00783,2025-07-28,salvador,BA,C79,sim,livros,Livro Fantasia,marketplace,2881.7,0,5,9,26,106.42,1,nublado,nenhum,nao,4.1,nao,,sim,nao,,,
AMZ-00784,2025-07-22,Campinas,SP,C517,sim,livros,Kindle eBook,marketplace,190.97,0,3,8,99,84.99,33,chuva,nenhum,sim,1.9,sim,produto_danificado,nao,nao,nao,devolvido,
AMZ-00785,2025-06-29,Curitiba,pr,C498,sim,casa,Panela,amazon,2877.12,0,3,18,17,41.21,53,chuva,nenhum,nao,3.8,nao,,nao,nao,,devolvido,
AMZ-00786,2025-02-22,Campinas,SP,C270,nao,vestuario,Mochila,amazon,1616.96,80.55,4,11,13,"221,08",34,chuva,nenhum,nao,5,nao,,sim,nao,sim,entregue,
AMZ-00787,2025-06-15,Uberlândia,MG,C481,nao,vestuario,Mochila,marketplace,739.24,"87,93",7,3,4,127.22,70,temporal,black_friday,nao,4.1,nao,,nao,nao,nao,cancelado,
AMZ-00788,08-20-2025,Uberaba,MG,C481,nao,eletronico,Livro Fantasia,marketplace,"1016,13",40.44,1,25,45,"135,68",109,chuva,nenhum,sim,2.8,sim,,,nao,,devolvido,
AMZ-00789,2025-04-23,Uberaba,MG,C263,sim,casa,Lâmpada LED,amazon,2676.69,0,10,18,33,137.31,111,sol,nenhum,nao,5,nao,,,sim,,cancelado,
AMZ-00790,2025-01-30,Salvador,BA,C264,sim,livros,Kindle eBook,amazon,623.28,0,1,2,31,27.16,85,chuva,nenhum,sim,1.4,nao,,,nao,sim,procesado,
AMZ-00791,2025-06-23,Uberaba,MG,C375,nao,eletronicos,Echo Dot,amazon,"1287,01",47.91,4,18,60,77.93,119,sol,nenhum,nao,2.6,nao,,nao,nao,nao,procesado,
AMZ-00792,10-13-2025,Rio de Janeiro,RJ,C385,sim,livros,Kindle eBook,marketplace,2880.89,0,4,15,15,38.09,109,sol,nenhum,nao,5,nao,,sim,nao,,devolvido,
AMZ-00793,2025-08-10,São Paulo,SP,C19,nao,casa,Organizador,amazon,"973,85",82.31,4,1,36,113.76,94,sol,prime_day,nao,5,nao,,sim,sim,nao,entregue,
AMZ-00794,2025-02-24,Campinas,SP,C304,nao,eletronicos,Smartphone,amazon,1369.48,57.26,2,11,7,86.17,91,sol,nenhum,nao,"3,6",nao,,,nao,,entregue,
AMZ-00795,2025-07-02,Curitiba,PR,C229,sim,eletronicos,Carregador USB-C,amazon,408.92,0,4,20,25,169.62,95,sol,nenhum,nao,5,nao,,nao,nao,sim,procesado,
AMZ-00796,2025-09-28,Campinas,SP,C48,nao,livros,Kindle eBook,marketplace,3401.59,40.23,1,8,30,306.14,36,sol,nenhum,sim,1.5,nao,,nao,nao,nao,cancelado,
AMZ-00797,01/04/2025,Campinas,sp,C248,sim,vestuario,Tênis,marketplace,1639.74,0,2,1,29,196.6,60,chuva,natal,sim,3.5,nao,,nao,nao,nao,procesado,
AMZ-00798,2025-10-03,Campinas,SP,C61,sim,vestuario,Jaqueta,marketplace,1551.45,0,5,12,30,238.46,77,nublado,nenhum,nao,"4,1",nao,,,sim,,cancelado,
AMZ-00799,05-10-2025,São Paulo,sp,C133,nao,casa,Filtro de Água,marketplace,1581.89,47.72,3,9,30,132.39,1,sol,nenhum,nao,5,nao,,nao,nao,sim,procesado,
AMZ-00800,2025-04-11,Salvador,BA,C351,sim,super mercado,Kindle eBook,amazon,"2659,67",0,4,10,39,108.6,1,temporal,nenhum,nao,5,nao,,nao,nao,nao,devolvido,
AMZ-00801,28/06/2025,Uberaba,MG,C74,nao,vestuario,Mochila,amazon,742.97,30.96,5,4,40,343.02,131,chuva,nenhum,nao,"4,5",nao,,,nao,,entregue,
AMZ-00802,2025-02-15,Goiânia,GO,C103,nao,livros,Livro Fantasia,marketplace,3085.65,"30,25",7,24,44,125.73,81,nublado,nenhum,nao,2.4,sim,arrependimento,,sim,nao,procesado,
AMZ-00803,2025-10-22,São Paulo,SP,C25,nao,livros,Livro Técnico,amazon,1686.84,48.67,2,7,21,133.34,66,sol,nenhum,nao,4.3,nao,,sim,nao,nao,,
AMZ-00804,data_invalida,Uberlândia,MG,C56,nao,vestuario,Camiseta,amazon,3243.56,59.55,1,4,35,"152,31",25,sol,nenhum,sim,3.0,nao,,,nao,nao,devolvido,
AMZ-00805,2025-06-23,Campinas,SP,C459,nao,eletronicos,Carregador USB-C,amazon,3234.31,57.23,5,29,24,225.49,66,chuva,black_friday,nao,3.5,nao,,sim,sim,,entregue,
AMZ-00806,2025-03-26,Goiânia,GO,C261,sim,eletronicos,Echo Dot,amazon,710.0,47.97,1,25,46,124.7,151,chuva,prime_day,sim,3.8,nao,,nao,sim,sim,,
AMZ-00807,data_invalida,Uberaba,MG,C228,sim,livros,HQ Colecionável,marketplace,2100.89,43.23,1,3,29,"215,85",201,sol,nenhum,sim,3.2,nao,,sim,nao,sim,procesado,
AMZ-00808,2025-05-26,Campinas,SP,C193,nao,vestuario,Mochila,marketplace,634.33,76.28,5,13,2,"96,14",66,nublado,prime_day,nao,5,nao,,,nao,nao,procesado,
AMZ-00809,2025-02-23,Rio de Janeiro,RJ,C126,sim,vestuario,Tênis,marketplace,"593,69",0,10,18,43,50.08,35,nublado,nenhum,nao,4.0,nao,,,sim,,cancelado,
AMZ-00810,17/04/2025,Uberaba,MG,C4,nao,eletronicos,Fire TV,marketplace,1431.52,58.56,3,16,22,106.92,126,sol,natal,nao,3.4,nao,,,sim,nao,cancelado,
AMZ-00811,2025-07-27,Goiânia,GO,C574,nao,eletronicos,Fire TV,amazon,"512,75",69.57,2,25,32,"54,35",144,temporal,prime_day,sim,3.5,nao,,sim,nao,nao,cancelado,
AMZ-00812,08-19-2025,Curitiba,PR,C423,sim,eletronicos,Fire TV,marketplace,"2759,77",0,3,9,16,91.51,101,sol,nenhum,nao,4.4,sim,NA,sim,nao,,procesado,
AMZ-00813,2025-06-10,São Paulo,SP,C128,sim,livros,Livro Fantasia,amazon,1784.58,0,4,15,20,"85,36",23,chuva,black_friday,nao,3.6,nao,,nao,sim,nao,entregue,
AMZ-00814,2025-07-16,Uberlândia,MG,C290,sim,vestuario,Tênis,amazon,3311.66,57.69,10,8,8,209.62,130,chuva,nenhum,nao,3.8,sim,produto_errado,nao,nao,,,
AMZ-00815,2025-09-20,Goiânia,GO,C277,nao,eletronicos,Fire TV,amazon,224.69,39.95,2,7,6,1,14,sol,prime_day,nao,3.3,nao,,sim,sim,nao,,
AMZ-00816,2025-02-04,Campinas,SP,C310,sim,vestuario,Mochila,amazon,"2257,67",0,7,19,20,204.1,85,sol,nenhum,nao,5,nao,,,sim,sim,,
AMZ-00817,2025-03-15,Salvador,BA,C112,sim,eletronicos,Fone Bluetooth,amazon,"3081,32",8.11,3,12,14,"132,43",59,nublado,nenhum,sim,2.6,sim,NA,sim,sim,nao,devolvido,
AMZ-00818,2025-06-12,Uberaba,MG,C588,sim,vestuario,Jaqueta,marketplace,3490.66,0,7,2,29,16.94,149,chuva,prime_day,nao,5,nao,,,nao,nao,procesado,
AMZ-00819,2025-10-12,Uberlândia,MG,C414,nao,livros,Livro Fantasia,amazon,978.45,50.69,2,15,51,11.21,122,nublado,black_friday,sim,3.1,nao,,nao,nao,sim,devolvido,
AMZ-00820,04/08/2025,Rio de Janeiro,RJ,C191,nao,eletronicos,Fone Bluetooth,marketplace,1514.53,89.5,2,15,22,132.21,33,nublado,nenhum,nao,4.5,nao,,nao,nao,nao,procesado,
AMZ-00821,2025-09-21,Uberlândia,MG,C103,nao,eletronicos,Echo Dot,marketplace,1531.04,"71,11",10,1,46,170.56,119,nublado,nenhum,nao,2.8,sim,NA,nao,nao,sim,cancelado,
AMZ-00822,2025-07-16,Rio de Janeiro,RJ,C326,nao,eletronicos,Echo Dot,amazon,3460.37,27.02,7,1,43,32.84,54,sol,nenhum,nao,4.2,nao,,,sim,,devolvido,
AMZ-00823,04/01/2025,Salvador,BA,C112,nao,eletronicos,Fire TV,amazon,2940.56,"65,37",10,18,21,266.84,62,nublado,nenhum,nao,3.3,nao,,sim,nao,nao,entregue,
AMZ-00824,2025-06-19,Rio de Janeiro,RJ,C131,sim,livros,Livro Técnico,marketplace,3053.6,0,10,27,16,142.48,121,sol,prime_day,nao,4.5,nao,,sim,nao,sim,,
AMZ-00825,2025-03-02,Rio de Janeiro,RJ,C159,sim,eletronicos,Fire TV,marketplace,2906.11,0,5,21,36,72.92,35,nublado,nenhum,nao,"4,3",nao,,nao,nao,sim,procesado,
AMZ-00826,04-14-2025,Goiânia,GO,C301,sim,eletronicos,Fone Bluetooth,marketplace,22.34,0,2,9,40,170.95,70,sol,nenhum,sim,1.9,nao,,nao,nao,nao,devolvido,
AMZ-00827,2025-03-14,São Paulo,SP,C168,nao,eletronicos,Echo Dot,marketplace,2978.97,31.76,5,1,7,147.05,134,sol,nenhum,nao,1.6,nao,,nao,nao,sim,devolvido,
AMZ-00828,2025-10-02,Uberlândia,MG,C517,nao,eletronicos,Fone Bluetooth,amazon,2792.91,78.22,3,1,43,1,119,sol,natal,nao,"4,7",nao,,,nao,nao,devolvido,
AMZ-00829,12/05/2025,Rio de Janeiro,RJ,C41,nao,eletronicos,Fire TV,amazon,"1084,38","57,4",2,6,2,119.75,36,nublado,nenhum,nao,5,nao,,,nao,,cancelado,
AMZ-00830,2025-01-20,são paulo,SP,C5,sim,eletronicos,Smartphone,amazon,1915.49,0,3,28,20,49.52,77,sol,nenhum,sim,1.6,nao,,sim,nao,sim,,
AMZ-00831,data_invalida,goiânia,GO,C171,nao,supermercado,Detergente,amazon,241.66,87.4,7,27,22,"15,15",104,chuva,black_friday,nao,5,sim,produto_errado,nao,nao,,devolvido,
AMZ-00832,2025-04-07,Curitiba,PR,C85,nao,vestuario,Camiseta,marketplace,69.17,25.52,3,10,11,143.12,177,chuva,natal,nao,2.9,sim,atraso,,nao,,procesado,
AMZ-00833,06/07/2025,Uberaba,mg,C421,nao,livros,HQ Colecionável,amazon,2397.5,"52,43",2,24,13,"270,99",152,chuva,nenhum,sim,"1,0",nao,,sim,nao,sim,cancelado,
